root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx,fold,set_type
A,ionian,36,DOWN,Slap Bass 1,A_ionian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,A_ionian_DOWN_36_Slap_Bass_1,0,5,train
A,ionian,37,DOWN,Slap Bass 2,A_ionian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,A_ionian_DOWN_37_Slap_Bass_2,0,16,valid
A,ionian,38,DOWN,Synth Bass 1,A_ionian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,A_ionian_DOWN_38_Synth_Bass_1,0,12,train
A,ionian,39,DOWN,Synth Bass 2,A_ionian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,A_ionian_DOWN_39_Synth_Bass_2,0,1,train
A,ionian,40,DOWN,Violin,A_ionian_DOWN_40_Violin.wav,44100,1,String Timbres,A_ionian_DOWN_40_Violin,0,12,train
A,ionian,41,DOWN,Viola,A_ionian_DOWN_41_Viola.wav,44100,1,String Timbres,A_ionian_DOWN_41_Viola,0,11,train
A,ionian,42,DOWN,Cello,A_ionian_DOWN_42_Cello.wav,44100,1,String Timbres,A_ionian_DOWN_42_Cello,0,13,train
A,ionian,43,DOWN,Contrabass,A_ionian_DOWN_43_Contrabass.wav,44100,1,String Timbres,A_ionian_DOWN_43_Contrabass,0,7,train
A,ionian,44,DOWN,Tremolo Strings,A_ionian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,A_ionian_DOWN_44_Tremolo_Strings,0,17,valid
A,ionian,45,DOWN,Pizzicato Strings,A_ionian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,A_ionian_DOWN_45_Pizzicato_Strings,0,8,train
A,ionian,46,DOWN,Orchestral Harp,A_ionian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,A_ionian_DOWN_46_Orchestral_Harp,0,14,train
A,ionian,48,DOWN,String Ensemble 1,A_ionian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,A_ionian_DOWN_48_String_Ensemble_1,0,11,train
A,ionian,49,DOWN,String Ensemble 2,A_ionian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,A_ionian_DOWN_49_String_Ensemble_2,0,3,train
A,ionian,50,DOWN,Synth Strings 1,A_ionian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,A_ionian_DOWN_50_Synth_Strings_1,0,5,train
A,ionian,51,DOWN,Synth Strings 2,A_ionian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,A_ionian_DOWN_51_Synth_Strings_2,0,8,train
A,ionian,52,DOWN,"Choir ""Aah""","A_ionian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"A_ionian_DOWN_52_Choir_""Aah""",0,20,test
A,ionian,53,DOWN,"Choir ""Ooh""","A_ionian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"A_ionian_DOWN_53_Choir_""Ooh""",0,4,train
A,ionian,54,DOWN,Synth Voice,A_ionian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,A_ionian_DOWN_54_Synth_Voice,0,19,test
A,ionian,56,DOWN,Trumpet,A_ionian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,A_ionian_DOWN_56_Trumpet,0,14,train
A,ionian,57,DOWN,Trombone,A_ionian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,A_ionian_DOWN_57_Trombone,0,8,train
A,ionian,58,DOWN,Tuba,A_ionian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,A_ionian_DOWN_58_Tuba,0,20,test
A,ionian,59,DOWN,Muted Trumpet,A_ionian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,A_ionian_DOWN_59_Muted_Trumpet,0,10,train
A,ionian,60,DOWN,French Horn,A_ionian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,A_ionian_DOWN_60_French_Horn,0,6,train
A,ionian,61,DOWN,Brass Section,A_ionian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,A_ionian_DOWN_61_Brass_Section,0,12,train
A,ionian,62,DOWN,Synth Brass 1,A_ionian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,A_ionian_DOWN_62_Synth_Brass_1,0,17,valid
A,ionian,63,DOWN,Synth Brass 2,A_ionian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,A_ionian_DOWN_63_Synth_Brass_2,0,3,train
A,ionian,64,DOWN,Soprano Sax,A_ionian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,A_ionian_DOWN_64_Soprano_Sax,0,6,train
A,ionian,65,DOWN,Alto Sax,A_ionian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,A_ionian_DOWN_65_Alto_Sax,0,18,test
A,ionian,66,DOWN,Tenor Sax,A_ionian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,A_ionian_DOWN_66_Tenor_Sax,0,19,test
A,ionian,67,DOWN,Baritone Sax,A_ionian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,A_ionian_DOWN_67_Baritone_Sax,0,20,test
A,ionian,68,DOWN,Oboe,A_ionian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,A_ionian_DOWN_68_Oboe,0,14,train
A,ionian,69,DOWN,English Horn,A_ionian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,A_ionian_DOWN_69_English_Horn,0,9,train
A,ionian,70,DOWN,Bassoon,A_ionian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,A_ionian_DOWN_70_Bassoon,0,4,train
A,ionian,71,DOWN,Clarinet,A_ionian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,A_ionian_DOWN_71_Clarinet,0,14,train
A,ionian,72,DOWN,Piccolo,A_ionian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,A_ionian_DOWN_72_Piccolo,0,16,valid
A,ionian,73,DOWN,Flute,A_ionian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,A_ionian_DOWN_73_Flute,0,6,train
A,ionian,74,DOWN,Recorder,A_ionian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,A_ionian_DOWN_74_Recorder,0,18,test
A,ionian,75,DOWN,Pan Flute,A_ionian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,A_ionian_DOWN_75_Pan_Flute,0,7,train
A,ionian,76,DOWN,Bottle Blow,A_ionian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,A_ionian_DOWN_76_Bottle_Blow,0,18,test
A,ionian,79,DOWN,Ocarina,A_ionian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,A_ionian_DOWN_79_Ocarina,0,15,valid
A,ionian,80,DOWN,Square Wave Lead,A_ionian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_80_Square_Wave_Lead,0,10,train
A,ionian,81,DOWN,Sawtooth Wave Lead,A_ionian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_81_Sawtooth_Wave_Lead,0,16,valid
A,ionian,82,DOWN,Calliope Lead,A_ionian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_82_Calliope_Lead,0,8,train
A,ionian,83,DOWN,Chiff Lead,A_ionian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_83_Chiff_Lead,0,7,train
A,ionian,84,DOWN,Charang Lead,A_ionian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_84_Charang_Lead,0,4,train
A,ionian,85,DOWN,Voice Lead,A_ionian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_85_Voice_Lead,0,4,train
A,ionian,87,DOWN,Bass Lead,A_ionian_DOWN_87_Bass_Lead.wav,44100,1,Synth Lead,A_ionian_DOWN_87_Bass_Lead,0,18,test
A,ionian,88,DOWN,New Age Pad,A_ionian_DOWN_88_New_Age_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_88_New_Age_Pad,0,11,train
A,ionian,89,DOWN,Warm Pad,A_ionian_DOWN_89_Warm_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_89_Warm_Pad,0,2,train
A,ionian,90,DOWN,Polysynth Pad,A_ionian_DOWN_90_Polysynth_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_90_Polysynth_Pad,0,9,train
A,ionian,91,DOWN,Choir Pad,A_ionian_DOWN_91_Choir_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_91_Choir_Pad,0,3,train
A,ionian,92,DOWN,Bowed Pad,A_ionian_DOWN_92_Bowed_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_92_Bowed_Pad,0,14,train
A,ionian,93,DOWN,Metallic Pad,A_ionian_DOWN_93_Metallic_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_93_Metallic_Pad,0,20,test
A,ionian,94,DOWN,Halo Pad,A_ionian_DOWN_94_Halo_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_94_Halo_Pad,0,6,train
A,ionian,95,DOWN,Sweep Pad,A_ionian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,A_ionian_DOWN_95_Sweep_Pad,0,11,train
A,ionian,104,DOWN,Sitar,A_ionian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_104_Sitar,0,2,train
A,ionian,105,DOWN,Banjo,A_ionian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_105_Banjo,0,1,train
A,ionian,106,DOWN,Shamisen,A_ionian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_106_Shamisen,0,19,test
A,ionian,107,DOWN,Koto,A_ionian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_107_Koto,0,2,train
A,ionian,108,DOWN,Kalimba,A_ionian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_108_Kalimba,0,8,train
A,ionian,109,DOWN,Bagpipe,A_ionian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_109_Bagpipe,0,17,valid
A,ionian,110,DOWN,Fiddle,A_ionian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_110_Fiddle,0,15,valid
A,ionian,111,DOWN,Shanai,A_ionian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,A_ionian_DOWN_111_Shanai,0,11,train
A,dorian,0,UP,Acoustic Grand Piano,A_dorian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_0_Acoustic_Grand_Piano,1,12,train
A,dorian,1,UP,Bright Acoustic Piano,A_dorian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_1_Bright_Acoustic_Piano,1,11,train
A,dorian,2,UP,Electric Grand Piano,A_dorian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_2_Electric_Grand_Piano,1,9,train
A,dorian,3,UP,Honky-tonk Piano,A_dorian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_3_Honky-tonk_Piano,1,20,test
A,dorian,4,UP,Rhodes Piano,A_dorian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_4_Rhodes_Piano,1,2,train
A,dorian,5,UP,Chorused Piano,A_dorian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,A_dorian_UP_5_Chorused_Piano,1,11,train
A,dorian,6,UP,Harpsichord,A_dorian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,A_dorian_UP_6_Harpsichord,1,4,train
A,dorian,7,UP,Clavinet,A_dorian_UP_7_Clavinet.wav,44100,0,Piano Timbres,A_dorian_UP_7_Clavinet,1,14,train
A,dorian,10,UP,Music Box,A_dorian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,A_dorian_UP_10_Music_Box,1,1,train
A,dorian,11,UP,Vibraphone,A_dorian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,A_dorian_UP_11_Vibraphone,1,10,train
A,dorian,12,UP,Marimba,A_dorian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,A_dorian_UP_12_Marimba,1,18,test
A,dorian,13,UP,Xylophone,A_dorian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,A_dorian_UP_13_Xylophone,1,18,test
A,dorian,15,UP,Dulcimer,A_dorian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,A_dorian_UP_15_Dulcimer,1,17,valid
A,dorian,16,UP,Hammond Organ,A_dorian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,A_dorian_UP_16_Hammond_Organ,1,2,train
A,dorian,17,UP,Percussive Organ,A_dorian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,A_dorian_UP_17_Percussive_Organ,1,12,train
A,dorian,18,UP,Rock Organ,A_dorian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,A_dorian_UP_18_Rock_Organ,1,2,train
A,dorian,19,UP,Church Organ,A_dorian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,A_dorian_UP_19_Church_Organ,1,4,train
A,dorian,20,UP,Reed Organ,A_dorian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,A_dorian_UP_20_Reed_Organ,1,2,train
A,dorian,24,UP,Acoustic Nylon Guitar,A_dorian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_24_Acoustic_Nylon_Guitar,1,1,train
A,dorian,25,UP,Acoustic Steel Guitar,A_dorian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_25_Acoustic_Steel_Guitar,1,7,train
A,dorian,26,UP,Electric Jazz Guitar,A_dorian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_26_Electric_Jazz_Guitar,1,1,train
A,dorian,27,UP,Electric Clean Guitar,A_dorian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_27_Electric_Clean_Guitar,1,6,train
A,dorian,28,UP,Electric Muted Guitar,A_dorian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_28_Electric_Muted_Guitar,1,7,train
A,dorian,29,UP,Overdriven Guitar,A_dorian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_29_Overdriven_Guitar,1,2,train
A,dorian,30,UP,Distortion Guitar,A_dorian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,A_dorian_UP_30_Distortion_Guitar,1,1,train
A,dorian,32,UP,Acoustic Bass,A_dorian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,A_dorian_UP_32_Acoustic_Bass,1,17,valid
A,dorian,33,UP,Fingered Electric Bass,A_dorian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,A_dorian_UP_33_Fingered_Electric_Bass,1,5,train
A,dorian,34,UP,Plucked Electric Bass,A_dorian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,A_dorian_UP_34_Plucked_Electric_Bass,1,12,train
A,dorian,35,UP,Fretless Bass,A_dorian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,A_dorian_UP_35_Fretless_Bass,1,5,train
A,dorian,36,UP,Slap Bass 1,A_dorian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,A_dorian_UP_36_Slap_Bass_1,1,3,train
A,dorian,37,UP,Slap Bass 2,A_dorian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,A_dorian_UP_37_Slap_Bass_2,1,12,train
A,dorian,38,UP,Synth Bass 1,A_dorian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,A_dorian_UP_38_Synth_Bass_1,1,18,test
A,dorian,39,UP,Synth Bass 2,A_dorian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,A_dorian_UP_39_Synth_Bass_2,1,1,train
A,dorian,40,UP,Violin,A_dorian_UP_40_Violin.wav,44100,0,String Timbres,A_dorian_UP_40_Violin,1,16,valid
A,dorian,41,UP,Viola,A_dorian_UP_41_Viola.wav,44100,0,String Timbres,A_dorian_UP_41_Viola,1,9,train
A,dorian,42,UP,Cello,A_dorian_UP_42_Cello.wav,44100,0,String Timbres,A_dorian_UP_42_Cello,1,18,test
A,dorian,43,UP,Contrabass,A_dorian_UP_43_Contrabass.wav,44100,0,String Timbres,A_dorian_UP_43_Contrabass,1,15,valid
A,dorian,44,UP,Tremolo Strings,A_dorian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,A_dorian_UP_44_Tremolo_Strings,1,3,train
A,dorian,45,UP,Pizzicato Strings,A_dorian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,A_dorian_UP_45_Pizzicato_Strings,1,5,train
A,dorian,46,UP,Orchestral Harp,A_dorian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,A_dorian_UP_46_Orchestral_Harp,1,13,train
A,dorian,48,UP,String Ensemble 1,A_dorian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,A_dorian_UP_48_String_Ensemble_1,1,3,train
A,dorian,49,UP,String Ensemble 2,A_dorian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,A_dorian_UP_49_String_Ensemble_2,1,12,train
A,dorian,50,UP,Synth Strings 1,A_dorian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,A_dorian_UP_50_Synth_Strings_1,1,11,train
A,dorian,51,UP,Synth Strings 2,A_dorian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,A_dorian_UP_51_Synth_Strings_2,1,3,train
A,dorian,52,UP,"Choir ""Aah""","A_dorian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"A_dorian_UP_52_Choir_""Aah""",1,9,train
A,dorian,53,UP,"Choir ""Ooh""","A_dorian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"A_dorian_UP_53_Choir_""Ooh""",1,17,valid
A,dorian,54,UP,Synth Voice,A_dorian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,A_dorian_UP_54_Synth_Voice,1,8,train
A,dorian,56,UP,Trumpet,A_dorian_UP_56_Trumpet.wav,44100,0,Brass Timbres,A_dorian_UP_56_Trumpet,1,1,train
A,dorian,57,UP,Trombone,A_dorian_UP_57_Trombone.wav,44100,0,Brass Timbres,A_dorian_UP_57_Trombone,1,4,train
A,dorian,58,UP,Tuba,A_dorian_UP_58_Tuba.wav,44100,0,Brass Timbres,A_dorian_UP_58_Tuba,1,13,train
A,dorian,59,UP,Muted Trumpet,A_dorian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,A_dorian_UP_59_Muted_Trumpet,1,20,test
A,dorian,60,UP,French Horn,A_dorian_UP_60_French_Horn.wav,44100,0,Brass Timbres,A_dorian_UP_60_French_Horn,1,20,test
A,dorian,61,UP,Brass Section,A_dorian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,A_dorian_UP_61_Brass_Section,1,6,train
A,dorian,62,UP,Synth Brass 1,A_dorian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,A_dorian_UP_62_Synth_Brass_1,1,11,train
A,dorian,63,UP,Synth Brass 2,A_dorian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,A_dorian_UP_63_Synth_Brass_2,1,20,test
A,dorian,64,UP,Soprano Sax,A_dorian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,A_dorian_UP_64_Soprano_Sax,1,9,train
A,dorian,65,UP,Alto Sax,A_dorian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,A_dorian_UP_65_Alto_Sax,1,7,train
A,dorian,66,UP,Tenor Sax,A_dorian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,A_dorian_UP_66_Tenor_Sax,1,14,train
A,dorian,67,UP,Baritone Sax,A_dorian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,A_dorian_UP_67_Baritone_Sax,1,10,train
A,dorian,68,UP,Oboe,A_dorian_UP_68_Oboe.wav,44100,0,Reed Timbres,A_dorian_UP_68_Oboe,1,12,train
A,dorian,69,UP,English Horn,A_dorian_UP_69_English_Horn.wav,44100,0,Reed Timbres,A_dorian_UP_69_English_Horn,1,12,train
A,dorian,70,UP,Bassoon,A_dorian_UP_70_Bassoon.wav,44100,0,Reed Timbres,A_dorian_UP_70_Bassoon,1,9,train
A,dorian,71,UP,Clarinet,A_dorian_UP_71_Clarinet.wav,44100,0,Reed Timbres,A_dorian_UP_71_Clarinet,1,20,test
A,dorian,72,UP,Piccolo,A_dorian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,A_dorian_UP_72_Piccolo,1,1,train
A,dorian,73,UP,Flute,A_dorian_UP_73_Flute.wav,44100,0,Pipe Timbres,A_dorian_UP_73_Flute,1,8,train
A,dorian,74,UP,Recorder,A_dorian_UP_74_Recorder.wav,44100,0,Pipe Timbres,A_dorian_UP_74_Recorder,1,11,train
A,dorian,75,UP,Pan Flute,A_dorian_UP_75_Pan_Flute.wav,44100,0,Pipe Timbres,A_dorian_UP_75_Pan_Flute,1,12,train
A,dorian,76,UP,Bottle Blow,A_dorian_UP_76_Bottle_Blow.wav,44100,0,Pipe Timbres,A_dorian_UP_76_Bottle_Blow,1,15,valid
A,dorian,79,UP,Ocarina,A_dorian_UP_79_Ocarina.wav,44100,0,Pipe Timbres,A_dorian_UP_79_Ocarina,1,12,train
A,dorian,80,UP,Square Wave Lead,A_dorian_UP_80_Square_Wave_Lead.wav,44100,0,Synth Lead,A_dorian_UP_80_Square_Wave_Lead,1,19,test
A,dorian,81,UP,Sawtooth Wave Lead,A_dorian_UP_81_Sawtooth_Wave_Lead.wav,44100,0,Synth Lead,A_dorian_UP_81_Sawtooth_Wave_Lead,1,7,train
A,dorian,82,UP,Calliope Lead,A_dorian_UP_82_Calliope_Lead.wav,44100,0,Synth Lead,A_dorian_UP_82_Calliope_Lead,1,13,train
A,dorian,83,UP,Chiff Lead,A_dorian_UP_83_Chiff_Lead.wav,44100,0,Synth Lead,A_dorian_UP_83_Chiff_Lead,1,19,test
A,dorian,84,UP,Charang Lead,A_dorian_UP_84_Charang_Lead.wav,44100,0,Synth Lead,A_dorian_UP_84_Charang_Lead,1,6,train
A,dorian,85,UP,Voice Lead,A_dorian_UP_85_Voice_Lead.wav,44100,0,Synth Lead,A_dorian_UP_85_Voice_Lead,1,6,train
A,dorian,87,UP,Bass Lead,A_dorian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,A_dorian_UP_87_Bass_Lead,1,5,train
A,dorian,88,UP,New Age Pad,A_dorian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,A_dorian_UP_88_New_Age_Pad,1,20,test
A,dorian,89,UP,Warm Pad,A_dorian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,A_dorian_UP_89_Warm_Pad,1,5,train
A,dorian,90,UP,Polysynth Pad,A_dorian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,A_dorian_UP_90_Polysynth_Pad,1,12,train
A,dorian,91,UP,Choir Pad,A_dorian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,A_dorian_UP_91_Choir_Pad,1,3,train
A,dorian,92,UP,Bowed Pad,A_dorian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,A_dorian_UP_92_Bowed_Pad,1,1,train
A,dorian,93,UP,Metallic Pad,A_dorian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,A_dorian_UP_93_Metallic_Pad,1,1,train
A,dorian,94,UP,Halo Pad,A_dorian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,A_dorian_UP_94_Halo_Pad,1,8,train
A,dorian,95,UP,Sweep Pad,A_dorian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,A_dorian_UP_95_Sweep_Pad,1,19,test
A,dorian,104,UP,Sitar,A_dorian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,A_dorian_UP_104_Sitar,1,6,train
A,dorian,105,UP,Banjo,A_dorian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,A_dorian_UP_105_Banjo,1,10,train
A,dorian,106,UP,Shamisen,A_dorian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,A_dorian_UP_106_Shamisen,1,14,train
A,dorian,107,UP,Koto,A_dorian_UP_107_Koto.wav,44100,0,Ethnic Timbres,A_dorian_UP_107_Koto,1,5,train
A,dorian,108,UP,Kalimba,A_dorian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,A_dorian_UP_108_Kalimba,1,18,test
A,dorian,109,UP,Bagpipe,A_dorian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,A_dorian_UP_109_Bagpipe,1,4,train
A,dorian,110,UP,Fiddle,A_dorian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,A_dorian_UP_110_Fiddle,1,15,valid
A,dorian,111,UP,Shanai,A_dorian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,A_dorian_UP_111_Shanai,1,5,train
A,dorian,0,DOWN,Acoustic Grand Piano,A_dorian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_0_Acoustic_Grand_Piano,1,6,train
A,dorian,1,DOWN,Bright Acoustic Piano,A_dorian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_1_Bright_Acoustic_Piano,1,5,train
A,dorian,2,DOWN,Electric Grand Piano,A_dorian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_2_Electric_Grand_Piano,1,4,train
A,dorian,3,DOWN,Honky-tonk Piano,A_dorian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_3_Honky-tonk_Piano,1,5,train
A,dorian,4,DOWN,Rhodes Piano,A_dorian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_4_Rhodes_Piano,1,20,test
A,dorian,5,DOWN,Chorused Piano,A_dorian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,A_dorian_DOWN_5_Chorused_Piano,1,4,train
A,dorian,6,DOWN,Harpsichord,A_dorian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,A_dorian_DOWN_6_Harpsichord,1,18,test
A,dorian,7,DOWN,Clavinet,A_dorian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,A_dorian_DOWN_7_Clavinet,1,2,train
A,dorian,10,DOWN,Music Box,A_dorian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,A_dorian_DOWN_10_Music_Box,1,15,valid
A,dorian,11,DOWN,Vibraphone,A_dorian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,A_dorian_DOWN_11_Vibraphone,1,10,train
A,dorian,12,DOWN,Marimba,A_dorian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,A_dorian_DOWN_12_Marimba,1,17,valid
A,dorian,13,DOWN,Xylophone,A_dorian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,A_dorian_DOWN_13_Xylophone,1,17,valid
A,dorian,15,DOWN,Dulcimer,A_dorian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,A_dorian_DOWN_15_Dulcimer,1,10,train
A,dorian,16,DOWN,Hammond Organ,A_dorian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,A_dorian_DOWN_16_Hammond_Organ,1,9,train
