name,inst,root,pitch,octave,quality,quality_idx,inv,bpm,fold,set_type
EnglishHorn-fs3-augmajor7_inv0,EnglishHorn,fs3,fs,3,augmajor7,6,0,60,7,train
EnglishHorn-fs3-augmajor7_inv1,EnglishHorn,fs3,fs,3,augmajor7,6,1,60,11,train
EnglishHorn-fs3-augmajor7_inv2,EnglishHorn,fs3,fs,3,augmajor7,6,2,60,17,valid
EnglishHorn-fs3-augmajor7_inv3,EnglishHorn,fs3,fs,3,augmajor7,6,3,60,15,valid
EnglishHorn-g3-augmajor7_inv0,EnglishHorn,g3,g,3,augmajor7,6,0,60,6,train
EnglishHorn-g3-augmajor7_inv1,EnglishHorn,g3,g,3,augmajor7,6,1,60,13,train
EnglishHorn-g3-augmajor7_inv2,EnglishHorn,g3,g,3,augmajor7,6,2,60,8,train
EnglishHorn-g3-augmajor7_inv3,EnglishHorn,g3,g,3,augmajor7,6,3,60,10,train
EnglishHorn-gs3-augmajor7_inv0,EnglishHorn,gs3,gs,3,augmajor7,6,0,60,14,train
EnglishHorn-gs3-augmajor7_inv1,EnglishHorn,gs3,gs,3,augmajor7,6,1,60,12,train
EnglishHorn-gs3-augmajor7_inv2,EnglishHorn,gs3,gs,3,augmajor7,6,2,60,13,train
EnglishHorn-gs3-augmajor7_inv3,EnglishHorn,gs3,gs,3,augmajor7,6,3,60,1,train
EnglishHorn-a3-augmajor7_inv0,EnglishHorn,a3,a,3,augmajor7,6,0,60,2,train
EnglishHorn-a3-augmajor7_inv1,EnglishHorn,a3,a,3,augmajor7,6,1,60,18,test
EnglishHorn-a3-augmajor7_inv2,EnglishHorn,a3,a,3,augmajor7,6,2,60,17,valid
EnglishHorn-a3-augmajor7_inv3,EnglishHorn,a3,a,3,augmajor7,6,3,60,1,train
EnglishHorn-as3-augmajor7_inv0,EnglishHorn,as3,as,3,augmajor7,6,0,60,6,train
EnglishHorn-as3-augmajor7_inv1,EnglishHorn,as3,as,3,augmajor7,6,1,60,18,test
EnglishHorn-as3-augmajor7_inv2,EnglishHorn,as3,as,3,augmajor7,6,2,60,7,train
EnglishHorn-as3-augmajor7_inv3,EnglishHorn,as3,as,3,augmajor7,6,3,60,2,train
EnglishHorn-b3-augmajor7_inv0,EnglishHorn,b3,b,3,augmajor7,6,0,60,2,train
EnglishHorn-b3-augmajor7_inv1,EnglishHorn,b3,b,3,augmajor7,6,1,60,15,valid
EnglishHorn-b3-augmajor7_inv2,EnglishHorn,b3,b,3,augmajor7,6,2,60,1,train
EnglishHorn-b3-augmajor7_inv3,EnglishHorn,b3,b,3,augmajor7,6,3,60,20,test
EnglishHorn-c4-augminor7_inv0,EnglishHorn,c4,c,4,augminor7,7,0,60,18,test
EnglishHorn-c4-augminor7_inv1,EnglishHorn,c4,c,4,augminor7,7,1,60,11,train
EnglishHorn-c3-augminor7_inv2,EnglishHorn,c3,c,3,augminor7,7,2,60,3,train
EnglishHorn-c3-augminor7_inv3,EnglishHorn,c3,c,3,augminor7,7,3,60,11,train
EnglishHorn-cs4-augminor7_inv0,EnglishHorn,cs4,cs,4,augminor7,7,0,60,18,test
EnglishHorn-cs4-augminor7_inv1,EnglishHorn,cs4,cs,4,augminor7,7,1,60,15,valid
EnglishHorn-cs3-augminor7_inv2,EnglishHorn,cs3,cs,3,augminor7,7,2,60,8,train
EnglishHorn-cs3-augminor7_inv3,EnglishHorn,cs3,cs,3,augminor7,7,3,60,15,valid
EnglishHorn-d4-augminor7_inv0,EnglishHorn,d4,d,4,augminor7,7,0,60,5,train
EnglishHorn-d3-augminor7_inv1,EnglishHorn,d3,d,3,augminor7,7,1,60,7,train
EnglishHorn-d3-augminor7_inv2,EnglishHorn,d3,d,3,augminor7,7,2,60,11,train
EnglishHorn-d3-augminor7_inv3,EnglishHorn,d3,d,3,augminor7,7,3,60,10,train
EnglishHorn-ds4-augminor7_inv0,EnglishHorn,ds4,ds,4,augminor7,7,0,60,16,valid
EnglishHorn-ds3-augminor7_inv1,EnglishHorn,ds3,ds,3,augminor7,7,1,60,18,test
EnglishHorn-ds3-augminor7_inv2,EnglishHorn,ds3,ds,3,augminor7,7,2,60,9,train
EnglishHorn-ds3-augminor7_inv3,EnglishHorn,ds3,ds,3,augminor7,7,3,60,4,train
EnglishHorn-e4-augminor7_inv0,EnglishHorn,e4,e,4,augminor7,7,0,60,13,train
EnglishHorn-e3-augminor7_inv1,EnglishHorn,e3,e,3,augminor7,7,1,60,15,valid
EnglishHorn-e3-augminor7_inv2,EnglishHorn,e3,e,3,augminor7,7,2,60,9,train
EnglishHorn-e3-augminor7_inv3,EnglishHorn,e3,e,3,augminor7,7,3,60,13,train
EnglishHorn-f4-augminor7_inv0,EnglishHorn,f4,f,4,augminor7,7,0,60,8,train
EnglishHorn-f3-augminor7_inv1,EnglishHorn,f3,f,3,augminor7,7,1,60,6,train
EnglishHorn-f3-augminor7_inv2,EnglishHorn,f3,f,3,augminor7,7,2,60,9,train
EnglishHorn-f3-augminor7_inv3,EnglishHorn,f3,f,3,augminor7,7,3,60,16,valid
EnglishHorn-fs3-augminor7_inv0,EnglishHorn,fs3,fs,3,augminor7,7,0,60,6,train
EnglishHorn-fs3-augminor7_inv1,EnglishHorn,fs3,fs,3,augminor7,7,1,60,6,train
EnglishHorn-fs3-augminor7_inv2,EnglishHorn,fs3,fs,3,augminor7,7,2,60,6,train
EnglishHorn-fs3-augminor7_inv3,EnglishHorn,fs3,fs,3,augminor7,7,3,60,19,test
EnglishHorn-g3-augminor7_inv0,EnglishHorn,g3,g,3,augminor7,7,0,60,12,train
EnglishHorn-g3-augminor7_inv1,EnglishHorn,g3,g,3,augminor7,7,1,60,5,train
EnglishHorn-g3-augminor7_inv2,EnglishHorn,g3,g,3,augminor7,7,2,60,14,train
EnglishHorn-g3-augminor7_inv3,EnglishHorn,g3,g,3,augminor7,7,3,60,20,test
EnglishHorn-gs3-augminor7_inv0,EnglishHorn,gs3,gs,3,augminor7,7,0,60,6,train
EnglishHorn-gs3-augminor7_inv1,EnglishHorn,gs3,gs,3,augminor7,7,1,60,9,train
EnglishHorn-gs3-augminor7_inv2,EnglishHorn,gs3,gs,3,augminor7,7,2,60,1,train
EnglishHorn-gs3-augminor7_inv3,EnglishHorn,gs3,gs,3,augminor7,7,3,60,13,train
EnglishHorn-a3-augminor7_inv0,EnglishHorn,a3,a,3,augminor7,7,0,60,14,train
EnglishHorn-a3-augminor7_inv1,EnglishHorn,a3,a,3,augminor7,7,1,60,15,valid
EnglishHorn-a3-augminor7_inv2,EnglishHorn,a3,a,3,augminor7,7,2,60,6,train
EnglishHorn-a3-augminor7_inv3,EnglishHorn,a3,a,3,augminor7,7,3,60,20,test
EnglishHorn-as3-augminor7_inv0,EnglishHorn,as3,as,3,augminor7,7,0,60,12,train
EnglishHorn-as3-augminor7_inv1,EnglishHorn,as3,as,3,augminor7,7,1,60,18,test
EnglishHorn-as3-augminor7_inv2,EnglishHorn,as3,as,3,augminor7,7,2,60,16,valid
EnglishHorn-as3-augminor7_inv3,EnglishHorn,as3,as,3,augminor7,7,3,60,20,test
EnglishHorn-b3-augminor7_inv0,EnglishHorn,b3,b,3,augminor7,7,0,60,1,train
EnglishHorn-b3-augminor7_inv1,EnglishHorn,b3,b,3,augminor7,7,1,60,15,valid
EnglishHorn-b3-augminor7_inv2,EnglishHorn,b3,b,3,augminor7,7,2,60,16,valid
EnglishHorn-b3-augminor7_inv3,EnglishHorn,b3,b,3,augminor7,7,3,60,2,train
Bassoon-c4-major7_inv0,Bassoon,c4,c,4,major7,0,0,60,6,train
Bassoon-c4-major7_inv1,Bassoon,c4,c,4,major7,0,1,60,17,valid
Bassoon-c3-major7_inv2,Bassoon,c3,c,3,major7,0,2,60,11,train
Bassoon-c3-major7_inv3,Bassoon,c3,c,3,major7,0,3,60,4,train
Bassoon-cs4-major7_inv0,Bassoon,cs4,cs,4,major7,0,0,60,6,train
Bassoon-cs4-major7_inv1,Bassoon,cs4,cs,4,major7,0,1,60,7,train
Bassoon-cs3-major7_inv2,Bassoon,cs3,cs,3,major7,0,2,60,3,train
Bassoon-cs3-major7_inv3,Bassoon,cs3,cs,3,major7,0,3,60,1,train
Bassoon-d4-major7_inv0,Bassoon,d4,d,4,major7,0,0,60,8,train
Bassoon-d3-major7_inv1,Bassoon,d3,d,3,major7,0,1,60,6,train
Bassoon-d3-major7_inv2,Bassoon,d3,d,3,major7,0,2,60,4,train
Bassoon-d3-major7_inv3,Bassoon,d3,d,3,major7,0,3,60,4,train
Bassoon-ds4-major7_inv0,Bassoon,ds4,ds,4,major7,0,0,60,11,train
Bassoon-ds3-major7_inv1,Bassoon,ds3,ds,3,major7,0,1,60,19,test
Bassoon-ds3-major7_inv2,Bassoon,ds3,ds,3,major7,0,2,60,19,test
Bassoon-ds3-major7_inv3,Bassoon,ds3,ds,3,major7,0,3,60,9,train
Bassoon-e4-major7_inv0,Bassoon,e4,e,4,major7,0,0,60,20,test
Bassoon-e3-major7_inv1,Bassoon,e3,e,3,major7,0,1,60,17,valid
Bassoon-e3-major7_inv2,Bassoon,e3,e,3,major7,0,2,60,11,train
Bassoon-e3-major7_inv3,Bassoon,e3,e,3,major7,0,3,60,13,train
Bassoon-f4-major7_inv0,Bassoon,f4,f,4,major7,0,0,60,8,train
Bassoon-f3-major7_inv1,Bassoon,f3,f,3,major7,0,1,60,5,train
Bassoon-f3-major7_inv2,Bassoon,f3,f,3,major7,0,2,60,18,test
Bassoon-f3-major7_inv3,Bassoon,f3,f,3,major7,0,3,60,18,test
Bassoon-fs3-major7_inv0,Bassoon,fs3,fs,3,major7,0,0,60,9,train
Bassoon-fs3-major7_inv1,Bassoon,fs3,fs,3,major7,0,1,60,8,train
Bassoon-fs3-major7_inv2,Bassoon,fs3,fs,3,major7,0,2,60,8,train
Bassoon-fs3-major7_inv3,Bassoon,fs3,fs,3,major7,0,3,60,17,valid
Bassoon-g3-major7_inv0,Bassoon,g3,g,3,major7,0,0,60,16,valid
Bassoon-g3-major7_inv1,Bassoon,g3,g,3,major7,0,1,60,6,train
Bassoon-g3-major7_inv2,Bassoon,g3,g,3,major7,0,2,60,18,test
Bassoon-g3-major7_inv3,Bassoon,g3,g,3,major7,0,3,60,15,valid
Bassoon-gs3-major7_inv0,Bassoon,gs3,gs,3,major7,0,0,60,20,test
Bassoon-gs3-major7_inv1,Bassoon,gs3,gs,3,major7,0,1,60,18,test
Bassoon-gs3-major7_inv2,Bassoon,gs3,gs,3,major7,0,2,60,18,test
Bassoon-gs3-major7_inv3,Bassoon,gs3,gs,3,major7,0,3,60,20,test
Bassoon-a3-major7_inv0,Bassoon,a3,a,3,major7,0,0,60,4,train
Bassoon-a3-major7_inv1,Bassoon,a3,a,3,major7,0,1,60,15,valid
Bassoon-a3-major7_inv2,Bassoon,a3,a,3,major7,0,2,60,9,train
Bassoon-a3-major7_inv3,Bassoon,a3,a,3,major7,0,3,60,17,valid
Bassoon-as3-major7_inv0,Bassoon,as3,as,3,major7,0,0,60,10,train
Bassoon-as3-major7_inv1,Bassoon,as3,as,3,major7,0,1,60,13,train
Bassoon-as3-major7_inv2,Bassoon,as3,as,3,major7,0,2,60,2,train
Bassoon-as3-major7_inv3,Bassoon,as3,as,3,major7,0,3,60,20,test
Bassoon-b3-major7_inv0,Bassoon,b3,b,3,major7,0,0,60,5,train
Bassoon-b3-major7_inv1,Bassoon,b3,b,3,major7,0,1,60,7,train
Bassoon-b3-major7_inv2,Bassoon,b3,b,3,major7,0,2,60,12,train
Bassoon-b3-major7_inv3,Bassoon,b3,b,3,major7,0,3,60,18,test
Bassoon-c4-minor7_inv0,Bassoon,c4,c,4,minor7,1,0,60,7,train
Bassoon-c4-minor7_inv1,Bassoon,c4,c,4,minor7,1,1,60,7,train
Bassoon-c3-minor7_inv2,Bassoon,c3,c,3,minor7,1,2,60,20,test
Bassoon-c3-minor7_inv3,Bassoon,c3,c,3,minor7,1,3,60,11,train
Bassoon-cs4-minor7_inv0,Bassoon,cs4,cs,4,minor7,1,0,60,11,train
Bassoon-cs4-minor7_inv1,Bassoon,cs4,cs,4,minor7,1,1,60,6,train
Bassoon-cs3-minor7_inv2,Bassoon,cs3,cs,3,minor7,1,2,60,20,test
Bassoon-cs3-minor7_inv3,Bassoon,cs3,cs,3,minor7,1,3,60,12,train
Bassoon-d4-minor7_inv0,Bassoon,d4,d,4,minor7,1,0,60,15,valid
Bassoon-d4-minor7_inv1,Bassoon,d4,d,4,minor7,1,1,60,11,train
Bassoon-d3-minor7_inv2,Bassoon,d3,d,3,minor7,1,2,60,3,train
Bassoon-d3-minor7_inv3,Bassoon,d3,d,3,minor7,1,3,60,3,train
Bassoon-ds4-minor7_inv0,Bassoon,ds4,ds,4,minor7,1,0,60,18,test
Bassoon-ds3-minor7_inv1,Bassoon,ds3,ds,3,minor7,1,1,60,3,train
Bassoon-ds3-minor7_inv2,Bassoon,ds3,ds,3,minor7,1,2,60,3,train
Bassoon-ds3-minor7_inv3,Bassoon,ds3,ds,3,minor7,1,3,60,2,train
Bassoon-e4-minor7_inv0,Bassoon,e4,e,4,minor7,1,0,60,9,train
Bassoon-e3-minor7_inv1,Bassoon,e3,e,3,minor7,1,1,60,11,train
Bassoon-e3-minor7_inv2,Bassoon,e3,e,3,minor7,1,2,60,7,train
Bassoon-e3-minor7_inv3,Bassoon,e3,e,3,minor7,1,3,60,10,train
Bassoon-f4-minor7_inv0,Bassoon,f4,f,4,minor7,1,0,60,8,train
Bassoon-f3-minor7_inv1,Bassoon,f3,f,3,minor7,1,1,60,6,train
Bassoon-f3-minor7_inv2,Bassoon,f3,f,3,minor7,1,2,60,1,train
Bassoon-f3-minor7_inv3,Bassoon,f3,f,3,minor7,1,3,60,6,train
Bassoon-fs3-minor7_inv0,Bassoon,fs3,fs,3,minor7,1,0,60,4,train
Bassoon-fs3-minor7_inv1,Bassoon,fs3,fs,3,minor7,1,1,60,7,train
Bassoon-fs3-minor7_inv2,Bassoon,fs3,fs,3,minor7,1,2,60,9,train
Bassoon-fs3-minor7_inv3,Bassoon,fs3,fs,3,minor7,1,3,60,16,valid
Bassoon-g3-minor7_inv0,Bassoon,g3,g,3,minor7,1,0,60,12,train
Bassoon-g3-minor7_inv1,Bassoon,g3,g,3,minor7,1,1,60,2,train
Bassoon-g3-minor7_inv2,Bassoon,g3,g,3,minor7,1,2,60,15,valid
Bassoon-g3-minor7_inv3,Bassoon,g3,g,3,minor7,1,3,60,7,train
Bassoon-gs3-minor7_inv0,Bassoon,gs3,gs,3,minor7,1,0,60,18,test
Bassoon-gs3-minor7_inv1,Bassoon,gs3,gs,3,minor7,1,1,60,15,valid
Bassoon-gs3-minor7_inv2,Bassoon,gs3,gs,3,minor7,1,2,60,2,train
Bassoon-gs3-minor7_inv3,Bassoon,gs3,gs,3,minor7,1,3,60,19,test
Bassoon-a3-minor7_inv0,Bassoon,a3,a,3,minor7,1,0,60,8,train
Bassoon-a3-minor7_inv1,Bassoon,a3,a,3,minor7,1,1,60,18,test
Bassoon-a3-minor7_inv2,Bassoon,a3,a,3,minor7,1,2,60,2,train
Bassoon-a3-minor7_inv3,Bassoon,a3,a,3,minor7,1,3,60,13,train
Bassoon-as3-minor7_inv0,Bassoon,as3,as,3,minor7,1,0,60,1,train
Bassoon-as3-minor7_inv1,Bassoon,as3,as,3,minor7,1,1,60,18,test
Bassoon-as3-minor7_inv2,Bassoon,as3,as,3,minor7,1,2,60,10,train
Bassoon-as3-minor7_inv3,Bassoon,as3,as,3,minor7,1,3,60,5,train
Bassoon-b3-minor7_inv0,Bassoon,b3,b,3,minor7,1,0,60,4,train
Bassoon-b3-minor7_inv1,Bassoon,b3,b,3,minor7,1,1,60,19,test
Bassoon-b3-minor7_inv2,Bassoon,b3,b,3,minor7,1,2,60,2,train
Bassoon-b3-minor7_inv3,Bassoon,b3,b,3,minor7,1,3,60,3,train
Bassoon-c4-majorminor7_inv0,Bassoon,c4,c,4,majorminor7,2,0,60,18,test
Bassoon-c4-majorminor7_inv1,Bassoon,c4,c,4,majorminor7,2,1,60,16,valid
Bassoon-c3-majorminor7_inv2,Bassoon,c3,c,3,majorminor7,2,2,60,6,train
Bassoon-c3-majorminor7_inv3,Bassoon,c3,c,3,majorminor7,2,3,60,13,train
Bassoon-cs4-majorminor7_inv0,Bassoon,cs4,cs,4,majorminor7,2,0,60,1,train
Bassoon-cs4-majorminor7_inv1,Bassoon,cs4,cs,4,majorminor7,2,1,60,4,train
Bassoon-cs3-majorminor7_inv2,Bassoon,cs3,cs,3,majorminor7,2,2,60,6,train
Bassoon-cs3-majorminor7_inv3,Bassoon,cs3,cs,3,majorminor7,2,3,60,2,train
Bassoon-d4-majorminor7_inv0,Bassoon,d4,d,4,majorminor7,2,0,60,3,train
Bassoon-d3-majorminor7_inv1,Bassoon,d3,d,3,majorminor7,2,1,60,18,test
Bassoon-d3-majorminor7_inv2,Bassoon,d3,d,3,majorminor7,2,2,60,6,train
Bassoon-d3-majorminor7_inv3,Bassoon,d3,d,3,majorminor7,2,3,60,11,train
Bassoon-ds4-majorminor7_inv0,Bassoon,ds4,ds,4,majorminor7,2,0,60,9,train
Bassoon-ds3-majorminor7_inv1,Bassoon,ds3,ds,3,majorminor7,2,1,60,1,train
Bassoon-ds3-majorminor7_inv2,Bassoon,ds3,ds,3,majorminor7,2,2,60,19,test
Bassoon-ds3-majorminor7_inv3,Bassoon,ds3,ds,3,majorminor7,2,3,60,17,valid
Bassoon-e4-majorminor7_inv0,Bassoon,e4,e,4,majorminor7,2,0,60,10,train
Bassoon-e3-majorminor7_inv1,Bassoon,e3,e,3,majorminor7,2,1,60,18,test
Bassoon-e3-majorminor7_inv2,Bassoon,e3,e,3,majorminor7,2,2,60,11,train
Bassoon-e3-majorminor7_inv3,Bassoon,e3,e,3,majorminor7,2,3,60,18,test
Bassoon-f4-majorminor7_inv0,Bassoon,f4,f,4,majorminor7,2,0,60,9,train
Bassoon-f3-majorminor7_inv1,Bassoon,f3,f,3,majorminor7,2,1,60,13,train
Bassoon-f3-majorminor7_inv2,Bassoon,f3,f,3,majorminor7,2,2,60,3,train
Bassoon-f3-majorminor7_inv3,Bassoon,f3,f,3,majorminor7,2,3,60,20,test
Bassoon-fs3-majorminor7_inv0,Bassoon,fs3,fs,3,majorminor7,2,0,60,7,train
Bassoon-fs3-majorminor7_inv1,Bassoon,fs3,fs,3,majorminor7,2,1,60,20,test
Bassoon-fs3-majorminor7_inv2,Bassoon,fs3,fs,3,majorminor7,2,2,60,20,test
Bassoon-fs3-majorminor7_inv3,Bassoon,fs3,fs,3,majorminor7,2,3,60,19,test
Bassoon-g3-majorminor7_inv0,Bassoon,g3,g,3,majorminor7,2,0,60,15,valid
Bassoon-g3-majorminor7_inv1,Bassoon,g3,g,3,majorminor7,2,1,60,16,valid
Bassoon-g3-majorminor7_inv2,Bassoon,g3,g,3,majorminor7,2,2,60,10,train
Bassoon-g3-majorminor7_inv3,Bassoon,g3,g,3,majorminor7,2,3,60,9,train
Bassoon-gs3-majorminor7_inv0,Bassoon,gs3,gs,3,majorminor7,2,0,60,1,train
Bassoon-gs3-majorminor7_inv1,Bassoon,gs3,gs,3,majorminor7,2,1,60,7,train
Bassoon-gs3-majorminor7_inv2,Bassoon,gs3,gs,3,majorminor7,2,2,60,17,valid
Bassoon-gs3-majorminor7_inv3,Bassoon,gs3,gs,3,majorminor7,2,3,60,16,valid
Bassoon-a3-majorminor7_inv0,Bassoon,a3,a,3,majorminor7,2,0,60,7,train
Bassoon-a3-majorminor7_inv1,Bassoon,a3,a,3,majorminor7,2,1,60,8,train
Bassoon-a3-majorminor7_inv2,Bassoon,a3,a,3,majorminor7,2,2,60,18,test
Bassoon-a3-majorminor7_inv3,Bassoon,a3,a,3,majorminor7,2,3,60,15,valid
Bassoon-as3-majorminor7_inv0,Bassoon,as3,as,3,majorminor7,2,0,60,15,valid
Bassoon-as3-majorminor7_inv1,Bassoon,as3,as,3,majorminor7,2,1,60,18,test
Bassoon-as3-majorminor7_inv2,Bassoon,as3,as,3,majorminor7,2,2,60,7,train
Bassoon-as3-majorminor7_inv3,Bassoon,as3,as,3,majorminor7,2,3,60,15,valid
Bassoon-b3-majorminor7_inv0,Bassoon,b3,b,3,majorminor7,2,0,60,6,train
Bassoon-b3-majorminor7_inv1,Bassoon,b3,b,3,majorminor7,2,1,60,20,test
Bassoon-b3-majorminor7_inv2,Bassoon,b3,b,3,majorminor7,2,2,60,18,test
Bassoon-b3-majorminor7_inv3,Bassoon,b3,b,3,majorminor7,2,3,60,8,train
Bassoon-c4-minormajor7_inv0,Bassoon,c4,c,4,minormajor7,3,0,60,11,train
Bassoon-c4-minormajor7_inv1,Bassoon,c4,c,4,minormajor7,3,1,60,17,valid
Bassoon-c3-minormajor7_inv2,Bassoon,c3,c,3,minormajor7,3,2,60,3,train
Bassoon-c3-minormajor7_inv3,Bassoon,c3,c,3,minormajor7,3,3,60,19,test
Bassoon-cs4-minormajor7_inv0,Bassoon,cs4,cs,4,minormajor7,3,0,60,14,train
Bassoon-cs4-minormajor7_inv1,Bassoon,cs4,cs,4,minormajor7,3,1,60,18,test
Bassoon-cs3-minormajor7_inv2,Bassoon,cs3,cs,3,minormajor7,3,2,60,13,train
Bassoon-cs3-minormajor7_inv3,Bassoon,cs3,cs,3,minormajor7,3,3,60,1,train
Bassoon-d4-minormajor7_inv0,Bassoon,d4,d,4,minormajor7,3,0,60,20,test
Bassoon-d4-minormajor7_inv1,Bassoon,d4,d,4,minormajor7,3,1,60,8,train
Bassoon-d3-minormajor7_inv2,Bassoon,d3,d,3,minormajor7,3,2,60,6,train
Bassoon-d3-minormajor7_inv3,Bassoon,d3,d,3,minormajor7,3,3,60,14,train
Bassoon-ds4-minormajor7_inv0,Bassoon,ds4,ds,4,minormajor7,3,0,60,10,train
Bassoon-ds3-minormajor7_inv1,Bassoon,ds3,ds,3,minormajor7,3,1,60,16,valid
Bassoon-ds3-minormajor7_inv2,Bassoon,ds3,ds,3,minormajor7,3,2,60,2,train
Bassoon-ds3-minormajor7_inv3,Bassoon,ds3,ds,3,minormajor7,3,3,60,2,train
Bassoon-e4-minormajor7_inv0,Bassoon,e4,e,4,minormajor7,3,0,60,16,valid
Bassoon-e3-minormajor7_inv1,Bassoon,e3,e,3,minormajor7,3,1,60,4,train
Bassoon-e3-minormajor7_inv2,Bassoon,e3,e,3,minormajor7,3,2,60,5,train
Bassoon-e3-minormajor7_inv3,Bassoon,e3,e,3,minormajor7,3,3,60,10,train
Bassoon-f4-minormajor7_inv0,Bassoon,f4,f,4,minormajor7,3,0,60,3,train
Bassoon-f3-minormajor7_inv1,Bassoon,f3,f,3,minormajor7,3,1,60,10,train
Bassoon-f3-minormajor7_inv2,Bassoon,f3,f,3,minormajor7,3,2,60,20,test
Bassoon-f3-minormajor7_inv3,Bassoon,f3,f,3,minormajor7,3,3,60,14,train
Bassoon-fs3-minormajor7_inv0,Bassoon,fs3,fs,3,minormajor7,3,0,60,15,valid
Bassoon-fs3-minormajor7_inv1,Bassoon,fs3,fs,3,minormajor7,3,1,60,3,train
Bassoon-fs3-minormajor7_inv2,Bassoon,fs3,fs,3,minormajor7,3,2,60,15,valid
Bassoon-fs3-minormajor7_inv3,Bassoon,fs3,fs,3,minormajor7,3,3,60,7,train
Bassoon-g3-minormajor7_inv0,Bassoon,g3,g,3,minormajor7,3,0,60,8,train
Bassoon-g3-minormajor7_inv1,Bassoon,g3,g,3,minormajor7,3,1,60,1,train
Bassoon-g3-minormajor7_inv2,Bassoon,g3,g,3,minormajor7,3,2,60,8,train
Bassoon-g3-minormajor7_inv3,Bassoon,g3,g,3,minormajor7,3,3,60,10,train
Bassoon-gs3-minormajor7_inv0,Bassoon,gs3,gs,3,minormajor7,3,0,60,5,train
Bassoon-gs3-minormajor7_inv1,Bassoon,gs3,gs,3,minormajor7,3,1,60,19,test
Bassoon-gs3-minormajor7_inv2,Bassoon,gs3,gs,3,minormajor7,3,2,60,11,train
Bassoon-gs3-minormajor7_inv3,Bassoon,gs3,gs,3,minormajor7,3,3,60,9,train
Bassoon-a3-minormajor7_inv0,Bassoon,a3,a,3,minormajor7,3,0,60,4,train
Bassoon-a3-minormajor7_inv1,Bassoon,a3,a,3,minormajor7,3,1,60,7,train
Bassoon-a3-minormajor7_inv2,Bassoon,a3,a,3,minormajor7,3,2,60,18,test
Bassoon-a3-minormajor7_inv3,Bassoon,a3,a,3,minormajor7,3,3,60,19,test
Bassoon-as3-minormajor7_inv0,Bassoon,as3,as,3,minormajor7,3,0,60,6,train
Bassoon-as3-minormajor7_inv1,Bassoon,as3,as,3,minormajor7,3,1,60,1,train
Bassoon-as3-minormajor7_inv2,Bassoon,as3,as,3,minormajor7,3,2,60,13,train
Bassoon-as3-minormajor7_inv3,Bassoon,as3,as,3,minormajor7,3,3,60,20,test
Bassoon-b3-minormajor7_inv0,Bassoon,b3,b,3,minormajor7,3,0,60,9,train
Bassoon-b3-minormajor7_inv1,Bassoon,b3,b,3,minormajor7,3,1,60,16,valid
Bassoon-b3-minormajor7_inv2,Bassoon,b3,b,3,minormajor7,3,2,60,4,train
Bassoon-b3-minormajor7_inv3,Bassoon,b3,b,3,minormajor7,3,3,60,8,train
Bassoon-c4-halfdim7_inv0,Bassoon,c4,c,4,halfdim7,4,0,60,8,train
Bassoon-c4-halfdim7_inv1,Bassoon,c4,c,4,halfdim7,4,1,60,6,train
Bassoon-c3-halfdim7_inv2,Bassoon,c3,c,3,halfdim7,4,2,60,2,train
Bassoon-c3-halfdim7_inv3,Bassoon,c3,c,3,halfdim7,4,3,60,5,train
Bassoon-cs4-halfdim7_inv0,Bassoon,cs4,cs,4,halfdim7,4,0,60,7,train
Bassoon-cs4-halfdim7_inv1,Bassoon,cs4,cs,4,halfdim7,4,1,60,16,valid
Bassoon-cs3-halfdim7_inv2,Bassoon,cs3,cs,3,halfdim7,4,2,60,15,valid
Bassoon-cs3-halfdim7_inv3,Bassoon,cs3,cs,3,halfdim7,4,3,60,3,train
Bassoon-d4-halfdim7_inv0,Bassoon,d4,d,4,halfdim7,4,0,60,6,train
Bassoon-d4-halfdim7_inv1,Bassoon,d4,d,4,halfdim7,4,1,60,8,train
Bassoon-d3-halfdim7_inv2,Bassoon,d3,d,3,halfdim7,4,2,60,7,train
Bassoon-d3-halfdim7_inv3,Bassoon,d3,d,3,halfdim7,4,3,60,10,train
Bassoon-ds4-halfdim7_inv0,Bassoon,ds4,ds,4,halfdim7,4,0,60,8,train
Bassoon-ds3-halfdim7_inv1,Bassoon,ds3,ds,3,halfdim7,4,1,60,12,train
Bassoon-ds3-halfdim7_inv2,Bassoon,ds3,ds,3,halfdim7,4,2,60,9,train
Bassoon-ds3-halfdim7_inv3,Bassoon,ds3,ds,3,halfdim7,4,3,60,10,train
Bassoon-e4-halfdim7_inv0,Bassoon,e4,e,4,halfdim7,4,0,60,2,train
Bassoon-e3-halfdim7_inv1,Bassoon,e3,e,3,halfdim7,4,1,60,2,train
Bassoon-e3-halfdim7_inv2,Bassoon,e3,e,3,halfdim7,4,2,60,8,train
Bassoon-e3-halfdim7_inv3,Bassoon,e3,e,3,halfdim7,4,3,60,18,test
Bassoon-f4-halfdim7_inv0,Bassoon,f4,f,4,halfdim7,4,0,60,7,train
Bassoon-f3-halfdim7_inv1,Bassoon,f3,f,3,halfdim7,4,1,60,5,train
Bassoon-f3-halfdim7_inv2,Bassoon,f3,f,3,halfdim7,4,2,60,6,train
Bassoon-f3-halfdim7_inv3,Bassoon,f3,f,3,halfdim7,4,3,60,11,train
Bassoon-fs3-halfdim7_inv0,Bassoon,fs3,fs,3,halfdim7,4,0,60,18,test
