chord_progression,midi_program_num,midi_program_name,path,midi_category,key_note_name,sampling_rate,key_note_pitch_class,name,is_major,orig_prog,inv,bpm,fold,set_type
"ionian-(4, 5, 3, 6)",58,Tuba,A_ionian_4-5-3-6_58_Tuba.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_58_Tuba,true,maj-4536,0,60,17,valid
"ionian-(4, 5, 3, 6)",59,Muted Trumpet,A_ionian_4-5-3-6_59_Muted_Trumpet.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_59_Muted_Trumpet,true,maj-4536,0,60,20,test
"ionian-(4, 5, 3, 6)",60,French Horn,A_ionian_4-5-3-6_60_French_Horn.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_60_French_Horn,true,maj-4536,0,60,10,train
"ionian-(4, 5, 3, 6)",61,Brass Section,A_ionian_4-5-3-6_61_Brass_Section.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_61_Brass_Section,true,maj-4536,0,60,19,test
"ionian-(4, 5, 3, 6)",62,Synth Brass 1,A_ionian_4-5-3-6_62_Synth_Brass_1.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_62_Synth_Brass_1,true,maj-4536,0,60,19,test
"ionian-(4, 5, 3, 6)",63,Synth Brass 2,A_ionian_4-5-3-6_63_Synth_Brass_2.wav,Brass Timbres,A,44100,9,A_ionian_4-5-3-6_63_Synth_Brass_2,true,maj-4536,0,60,17,valid
"ionian-(4, 5, 3, 6)",64,Soprano Sax,A_ionian_4-5-3-6_64_Soprano_Sax.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_64_Soprano_Sax,true,maj-4536,0,60,15,valid
"ionian-(4, 5, 3, 6)",65,Alto Sax,A_ionian_4-5-3-6_65_Alto_Sax.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_65_Alto_Sax,true,maj-4536,0,60,10,train
"ionian-(4, 5, 3, 6)",66,Tenor Sax,A_ionian_4-5-3-6_66_Tenor_Sax.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_66_Tenor_Sax,true,maj-4536,0,60,9,train
"ionian-(4, 5, 3, 6)",67,Baritone Sax,A_ionian_4-5-3-6_67_Baritone_Sax.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_67_Baritone_Sax,true,maj-4536,0,60,5,train
"ionian-(4, 5, 3, 6)",68,Oboe,A_ionian_4-5-3-6_68_Oboe.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_68_Oboe,true,maj-4536,0,60,9,train
"ionian-(4, 5, 3, 6)",69,English Horn,A_ionian_4-5-3-6_69_English_Horn.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_69_English_Horn,true,maj-4536,0,60,8,train
"ionian-(4, 5, 3, 6)",70,Bassoon,A_ionian_4-5-3-6_70_Bassoon.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_70_Bassoon,true,maj-4536,0,60,17,valid
"ionian-(4, 5, 3, 6)",71,Clarinet,A_ionian_4-5-3-6_71_Clarinet.wav,Reed Timbres,A,44100,9,A_ionian_4-5-3-6_71_Clarinet,true,maj-4536,0,60,4,train
"ionian-(4, 5, 3, 6)",72,Piccolo,A_ionian_4-5-3-6_72_Piccolo.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_72_Piccolo,true,maj-4536,0,60,10,train
"ionian-(4, 5, 3, 6)",73,Flute,A_ionian_4-5-3-6_73_Flute.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_73_Flute,true,maj-4536,0,60,7,train
"ionian-(4, 5, 3, 6)",74,Recorder,A_ionian_4-5-3-6_74_Recorder.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_74_Recorder,true,maj-4536,0,60,9,train
"ionian-(4, 5, 3, 6)",75,Pan Flute,A_ionian_4-5-3-6_75_Pan_Flute.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_75_Pan_Flute,true,maj-4536,0,60,15,valid
"ionian-(4, 5, 3, 6)",76,Bottle Blow,A_ionian_4-5-3-6_76_Bottle_Blow.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_76_Bottle_Blow,true,maj-4536,0,60,5,train
"ionian-(4, 5, 3, 6)",79,Ocarina,A_ionian_4-5-3-6_79_Ocarina.wav,Pipe Timbres,A,44100,9,A_ionian_4-5-3-6_79_Ocarina,true,maj-4536,0,60,1,train
"ionian-(4, 5, 3, 6)",80,Square Wave Lead,A_ionian_4-5-3-6_80_Square_Wave_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_80_Square_Wave_Lead,true,maj-4536,0,60,5,train
"ionian-(4, 5, 3, 6)",81,Sawtooth Wave Lead,A_ionian_4-5-3-6_81_Sawtooth_Wave_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_81_Sawtooth_Wave_Lead,true,maj-4536,0,60,16,valid
"ionian-(4, 5, 3, 6)",82,Calliope Lead,A_ionian_4-5-3-6_82_Calliope_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_82_Calliope_Lead,true,maj-4536,0,60,17,valid
"ionian-(4, 5, 3, 6)",83,Chiff Lead,A_ionian_4-5-3-6_83_Chiff_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_83_Chiff_Lead,true,maj-4536,0,60,5,train
"ionian-(4, 5, 3, 6)",84,Charang Lead,A_ionian_4-5-3-6_84_Charang_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_84_Charang_Lead,true,maj-4536,0,60,3,train
"ionian-(4, 5, 3, 6)",85,Voice Lead,A_ionian_4-5-3-6_85_Voice_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_85_Voice_Lead,true,maj-4536,0,60,9,train
"ionian-(4, 5, 3, 6)",87,Bass Lead,A_ionian_4-5-3-6_87_Bass_Lead.wav,Synth Lead,A,44100,9,A_ionian_4-5-3-6_87_Bass_Lead,true,maj-4536,0,60,20,test
"ionian-(4, 5, 3, 6)",88,New Age Pad,A_ionian_4-5-3-6_88_New_Age_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_88_New_Age_Pad,true,maj-4536,0,60,7,train
"ionian-(4, 5, 3, 6)",89,Warm Pad,A_ionian_4-5-3-6_89_Warm_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_89_Warm_Pad,true,maj-4536,0,60,15,valid
"ionian-(4, 5, 3, 6)",90,Polysynth Pad,A_ionian_4-5-3-6_90_Polysynth_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_90_Polysynth_Pad,true,maj-4536,0,60,12,train
"ionian-(4, 5, 3, 6)",91,Choir Pad,A_ionian_4-5-3-6_91_Choir_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_91_Choir_Pad,true,maj-4536,0,60,6,train
"ionian-(4, 5, 3, 6)",92,Bowed Pad,A_ionian_4-5-3-6_92_Bowed_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_92_Bowed_Pad,true,maj-4536,0,60,16,valid
"ionian-(4, 5, 3, 6)",93,Metallic Pad,A_ionian_4-5-3-6_93_Metallic_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_93_Metallic_Pad,true,maj-4536,0,60,6,train
"ionian-(4, 5, 3, 6)",94,Halo Pad,A_ionian_4-5-3-6_94_Halo_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_94_Halo_Pad,true,maj-4536,0,60,12,train
"ionian-(4, 5, 3, 6)",95,Sweep Pad,A_ionian_4-5-3-6_95_Sweep_Pad.wav,Synth Pad,A,44100,9,A_ionian_4-5-3-6_95_Sweep_Pad,true,maj-4536,0,60,16,valid
"ionian-(4, 5, 3, 6)",104,Sitar,A_ionian_4-5-3-6_104_Sitar.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_104_Sitar,true,maj-4536,0,60,8,train
"ionian-(4, 5, 3, 6)",105,Banjo,A_ionian_4-5-3-6_105_Banjo.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_105_Banjo,true,maj-4536,0,60,3,train
"ionian-(4, 5, 3, 6)",106,Shamisen,A_ionian_4-5-3-6_106_Shamisen.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_106_Shamisen,true,maj-4536,0,60,3,train
"ionian-(4, 5, 3, 6)",107,Koto,A_ionian_4-5-3-6_107_Koto.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_107_Koto,true,maj-4536,0,60,19,test
"ionian-(4, 5, 3, 6)",108,Kalimba,A_ionian_4-5-3-6_108_Kalimba.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_108_Kalimba,true,maj-4536,0,60,9,train
"ionian-(4, 5, 3, 6)",109,Bagpipe,A_ionian_4-5-3-6_109_Bagpipe.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_109_Bagpipe,true,maj-4536,0,60,4,train
"ionian-(4, 5, 3, 6)",110,Fiddle,A_ionian_4-5-3-6_110_Fiddle.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_110_Fiddle,true,maj-4536,0,60,18,test
"ionian-(4, 5, 3, 6)",111,Shanai,A_ionian_4-5-3-6_111_Shanai.wav,Ethnic Timbres,A,44100,9,A_ionian_4-5-3-6_111_Shanai,true,maj-4536,0,60,7,train
"ionian-(5, 4, 1, 5)",0,Acoustic Grand Piano,A_ionian_5-4-1-5_0_Acoustic_Grand_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_0_Acoustic_Grand_Piano,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",1,Bright Acoustic Piano,A_ionian_5-4-1-5_1_Bright_Acoustic_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_1_Bright_Acoustic_Piano,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",2,Electric Grand Piano,A_ionian_5-4-1-5_2_Electric_Grand_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_2_Electric_Grand_Piano,true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",3,Honky-tonk Piano,A_ionian_5-4-1-5_3_Honky-tonk_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_3_Honky-tonk_Piano,true,maj-5415,0,60,9,train
"ionian-(5, 4, 1, 5)",4,Rhodes Piano,A_ionian_5-4-1-5_4_Rhodes_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_4_Rhodes_Piano,true,maj-5415,0,60,12,train
"ionian-(5, 4, 1, 5)",5,Chorused Piano,A_ionian_5-4-1-5_5_Chorused_Piano.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_5_Chorused_Piano,true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",6,Harpsichord,A_ionian_5-4-1-5_6_Harpsichord.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_6_Harpsichord,true,maj-5415,0,60,9,train
"ionian-(5, 4, 1, 5)",7,Clavinet,A_ionian_5-4-1-5_7_Clavinet.wav,Piano Timbres,A,44100,9,A_ionian_5-4-1-5_7_Clavinet,true,maj-5415,0,60,19,test
"ionian-(5, 4, 1, 5)",10,Music Box,A_ionian_5-4-1-5_10_Music_Box.wav,Chromatic Percussion,A,44100,9,A_ionian_5-4-1-5_10_Music_Box,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",11,Vibraphone,A_ionian_5-4-1-5_11_Vibraphone.wav,Chromatic Percussion,A,44100,9,A_ionian_5-4-1-5_11_Vibraphone,true,maj-5415,0,60,11,train
"ionian-(5, 4, 1, 5)",12,Marimba,A_ionian_5-4-1-5_12_Marimba.wav,Chromatic Percussion,A,44100,9,A_ionian_5-4-1-5_12_Marimba,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",13,Xylophone,A_ionian_5-4-1-5_13_Xylophone.wav,Chromatic Percussion,A,44100,9,A_ionian_5-4-1-5_13_Xylophone,true,maj-5415,0,60,17,valid
"ionian-(5, 4, 1, 5)",15,Dulcimer,A_ionian_5-4-1-5_15_Dulcimer.wav,Chromatic Percussion,A,44100,9,A_ionian_5-4-1-5_15_Dulcimer,true,maj-5415,0,60,7,train
"ionian-(5, 4, 1, 5)",16,Hammond Organ,A_ionian_5-4-1-5_16_Hammond_Organ.wav,Organ Timbres,A,44100,9,A_ionian_5-4-1-5_16_Hammond_Organ,true,maj-5415,0,60,7,train
"ionian-(5, 4, 1, 5)",17,Percussive Organ,A_ionian_5-4-1-5_17_Percussive_Organ.wav,Organ Timbres,A,44100,9,A_ionian_5-4-1-5_17_Percussive_Organ,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",18,Rock Organ,A_ionian_5-4-1-5_18_Rock_Organ.wav,Organ Timbres,A,44100,9,A_ionian_5-4-1-5_18_Rock_Organ,true,maj-5415,0,60,9,train
"ionian-(5, 4, 1, 5)",19,Church Organ,A_ionian_5-4-1-5_19_Church_Organ.wav,Organ Timbres,A,44100,9,A_ionian_5-4-1-5_19_Church_Organ,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",20,Reed Organ,A_ionian_5-4-1-5_20_Reed_Organ.wav,Organ Timbres,A,44100,9,A_ionian_5-4-1-5_20_Reed_Organ,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",24,Acoustic Nylon Guitar,A_ionian_5-4-1-5_24_Acoustic_Nylon_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_24_Acoustic_Nylon_Guitar,true,maj-5415,0,60,4,train
"ionian-(5, 4, 1, 5)",25,Acoustic Steel Guitar,A_ionian_5-4-1-5_25_Acoustic_Steel_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_25_Acoustic_Steel_Guitar,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",26,Electric Jazz Guitar,A_ionian_5-4-1-5_26_Electric_Jazz_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_26_Electric_Jazz_Guitar,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",27,Electric Clean Guitar,A_ionian_5-4-1-5_27_Electric_Clean_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_27_Electric_Clean_Guitar,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",28,Electric Muted Guitar,A_ionian_5-4-1-5_28_Electric_Muted_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_28_Electric_Muted_Guitar,true,maj-5415,0,60,17,valid
"ionian-(5, 4, 1, 5)",29,Overdriven Guitar,A_ionian_5-4-1-5_29_Overdriven_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_29_Overdriven_Guitar,true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",30,Distortion Guitar,A_ionian_5-4-1-5_30_Distortion_Guitar.wav,Guitar Timbres,A,44100,9,A_ionian_5-4-1-5_30_Distortion_Guitar,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",32,Acoustic Bass,A_ionian_5-4-1-5_32_Acoustic_Bass.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_32_Acoustic_Bass,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",33,Fingered Electric Bass,A_ionian_5-4-1-5_33_Fingered_Electric_Bass.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_33_Fingered_Electric_Bass,true,maj-5415,0,60,13,train
"ionian-(5, 4, 1, 5)",34,Plucked Electric Bass,A_ionian_5-4-1-5_34_Plucked_Electric_Bass.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_34_Plucked_Electric_Bass,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",35,Fretless Bass,A_ionian_5-4-1-5_35_Fretless_Bass.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_35_Fretless_Bass,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",36,Slap Bass 1,A_ionian_5-4-1-5_36_Slap_Bass_1.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_36_Slap_Bass_1,true,maj-5415,0,60,12,train
"ionian-(5, 4, 1, 5)",37,Slap Bass 2,A_ionian_5-4-1-5_37_Slap_Bass_2.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_37_Slap_Bass_2,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",38,Synth Bass 1,A_ionian_5-4-1-5_38_Synth_Bass_1.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_38_Synth_Bass_1,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",39,Synth Bass 2,A_ionian_5-4-1-5_39_Synth_Bass_2.wav,Bass Timbres,A,44100,9,A_ionian_5-4-1-5_39_Synth_Bass_2,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",40,Violin,A_ionian_5-4-1-5_40_Violin.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_40_Violin,true,maj-5415,0,60,16,valid
"ionian-(5, 4, 1, 5)",41,Viola,A_ionian_5-4-1-5_41_Viola.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_41_Viola,true,maj-5415,0,60,10,train
"ionian-(5, 4, 1, 5)",42,Cello,A_ionian_5-4-1-5_42_Cello.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_42_Cello,true,maj-5415,0,60,10,train
"ionian-(5, 4, 1, 5)",43,Contrabass,A_ionian_5-4-1-5_43_Contrabass.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_43_Contrabass,true,maj-5415,0,60,16,valid
"ionian-(5, 4, 1, 5)",44,Tremolo Strings,A_ionian_5-4-1-5_44_Tremolo_Strings.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_44_Tremolo_Strings,true,maj-5415,0,60,10,train
"ionian-(5, 4, 1, 5)",45,Pizzicato Strings,A_ionian_5-4-1-5_45_Pizzicato_Strings.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_45_Pizzicato_Strings,true,maj-5415,0,60,19,test
"ionian-(5, 4, 1, 5)",46,Orchestral Harp,A_ionian_5-4-1-5_46_Orchestral_Harp.wav,String Timbres,A,44100,9,A_ionian_5-4-1-5_46_Orchestral_Harp,true,maj-5415,0,60,12,train
"ionian-(5, 4, 1, 5)",48,String Ensemble 1,A_ionian_5-4-1-5_48_String_Ensemble_1.wav,Ensemble Timbres,A,44100,9,A_ionian_5-4-1-5_48_String_Ensemble_1,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",49,String Ensemble 2,A_ionian_5-4-1-5_49_String_Ensemble_2.wav,Ensemble Timbres,A,44100,9,A_ionian_5-4-1-5_49_String_Ensemble_2,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",50,Synth Strings 1,A_ionian_5-4-1-5_50_Synth_Strings_1.wav,Ensemble Timbres,A,44100,9,A_ionian_5-4-1-5_50_Synth_Strings_1,true,maj-5415,0,60,10,train
"ionian-(5, 4, 1, 5)",51,Synth Strings 2,A_ionian_5-4-1-5_51_Synth_Strings_2.wav,Ensemble Timbres,A,44100,9,A_ionian_5-4-1-5_51_Synth_Strings_2,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",52,"Choir ""Aah""","A_ionian_5-4-1-5_52_Choir_""Aah"".wav",Ensemble Timbres,A,44100,9,"A_ionian_5-4-1-5_52_Choir_""Aah""",true,maj-5415,0,60,4,train
"ionian-(5, 4, 1, 5)",53,"Choir ""Ooh""","A_ionian_5-4-1-5_53_Choir_""Ooh"".wav",Ensemble Timbres,A,44100,9,"A_ionian_5-4-1-5_53_Choir_""Ooh""",true,maj-5415,0,60,18,test
"ionian-(5, 4, 1, 5)",54,Synth Voice,A_ionian_5-4-1-5_54_Synth_Voice.wav,Ensemble Timbres,A,44100,9,A_ionian_5-4-1-5_54_Synth_Voice,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",56,Trumpet,A_ionian_5-4-1-5_56_Trumpet.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_56_Trumpet,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",57,Trombone,A_ionian_5-4-1-5_57_Trombone.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_57_Trombone,true,maj-5415,0,60,16,valid
"ionian-(5, 4, 1, 5)",58,Tuba,A_ionian_5-4-1-5_58_Tuba.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_58_Tuba,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",59,Muted Trumpet,A_ionian_5-4-1-5_59_Muted_Trumpet.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_59_Muted_Trumpet,true,maj-5415,0,60,14,train
"ionian-(5, 4, 1, 5)",60,French Horn,A_ionian_5-4-1-5_60_French_Horn.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_60_French_Horn,true,maj-5415,0,60,13,train
"ionian-(5, 4, 1, 5)",61,Brass Section,A_ionian_5-4-1-5_61_Brass_Section.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_61_Brass_Section,true,maj-5415,0,60,6,train
"ionian-(5, 4, 1, 5)",62,Synth Brass 1,A_ionian_5-4-1-5_62_Synth_Brass_1.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_62_Synth_Brass_1,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",63,Synth Brass 2,A_ionian_5-4-1-5_63_Synth_Brass_2.wav,Brass Timbres,A,44100,9,A_ionian_5-4-1-5_63_Synth_Brass_2,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",64,Soprano Sax,A_ionian_5-4-1-5_64_Soprano_Sax.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_64_Soprano_Sax,true,maj-5415,0,60,11,train
"ionian-(5, 4, 1, 5)",65,Alto Sax,A_ionian_5-4-1-5_65_Alto_Sax.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_65_Alto_Sax,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",66,Tenor Sax,A_ionian_5-4-1-5_66_Tenor_Sax.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_66_Tenor_Sax,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",67,Baritone Sax,A_ionian_5-4-1-5_67_Baritone_Sax.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_67_Baritone_Sax,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",68,Oboe,A_ionian_5-4-1-5_68_Oboe.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_68_Oboe,true,maj-5415,0,60,10,train
"ionian-(5, 4, 1, 5)",69,English Horn,A_ionian_5-4-1-5_69_English_Horn.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_69_English_Horn,true,maj-5415,0,60,3,train
"ionian-(5, 4, 1, 5)",70,Bassoon,A_ionian_5-4-1-5_70_Bassoon.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_70_Bassoon,true,maj-5415,0,60,9,train
"ionian-(5, 4, 1, 5)",71,Clarinet,A_ionian_5-4-1-5_71_Clarinet.wav,Reed Timbres,A,44100,9,A_ionian_5-4-1-5_71_Clarinet,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",72,Piccolo,A_ionian_5-4-1-5_72_Piccolo.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_72_Piccolo,true,maj-5415,0,60,17,valid
"ionian-(5, 4, 1, 5)",73,Flute,A_ionian_5-4-1-5_73_Flute.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_73_Flute,true,maj-5415,0,60,8,train
"ionian-(5, 4, 1, 5)",74,Recorder,A_ionian_5-4-1-5_74_Recorder.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_74_Recorder,true,maj-5415,0,60,6,train
"ionian-(5, 4, 1, 5)",75,Pan Flute,A_ionian_5-4-1-5_75_Pan_Flute.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_75_Pan_Flute,true,maj-5415,0,60,12,train
"ionian-(5, 4, 1, 5)",76,Bottle Blow,A_ionian_5-4-1-5_76_Bottle_Blow.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_76_Bottle_Blow,true,maj-5415,0,60,11,train
"ionian-(5, 4, 1, 5)",79,Ocarina,A_ionian_5-4-1-5_79_Ocarina.wav,Pipe Timbres,A,44100,9,A_ionian_5-4-1-5_79_Ocarina,true,maj-5415,0,60,2,train
"ionian-(5, 4, 1, 5)",80,Square Wave Lead,A_ionian_5-4-1-5_80_Square_Wave_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_80_Square_Wave_Lead,true,maj-5415,0,60,7,train
"ionian-(5, 4, 1, 5)",81,Sawtooth Wave Lead,A_ionian_5-4-1-5_81_Sawtooth_Wave_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_81_Sawtooth_Wave_Lead,true,maj-5415,0,60,15,valid
"ionian-(5, 4, 1, 5)",82,Calliope Lead,A_ionian_5-4-1-5_82_Calliope_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_82_Calliope_Lead,true,maj-5415,0,60,19,test
"ionian-(5, 4, 1, 5)",83,Chiff Lead,A_ionian_5-4-1-5_83_Chiff_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_83_Chiff_Lead,true,maj-5415,0,60,19,test
"ionian-(5, 4, 1, 5)",84,Charang Lead,A_ionian_5-4-1-5_84_Charang_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_84_Charang_Lead,true,maj-5415,0,60,20,test
"ionian-(5, 4, 1, 5)",85,Voice Lead,A_ionian_5-4-1-5_85_Voice_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_85_Voice_Lead,true,maj-5415,0,60,1,train
"ionian-(5, 4, 1, 5)",87,Bass Lead,A_ionian_5-4-1-5_87_Bass_Lead.wav,Synth Lead,A,44100,9,A_ionian_5-4-1-5_87_Bass_Lead,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",88,New Age Pad,A_ionian_5-4-1-5_88_New_Age_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_88_New_Age_Pad,true,maj-5415,0,60,17,valid
"ionian-(5, 4, 1, 5)",89,Warm Pad,A_ionian_5-4-1-5_89_Warm_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_89_Warm_Pad,true,maj-5415,0,60,11,train
"ionian-(5, 4, 1, 5)",90,Polysynth Pad,A_ionian_5-4-1-5_90_Polysynth_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_90_Polysynth_Pad,true,maj-5415,0,60,7,train
"ionian-(5, 4, 1, 5)",91,Choir Pad,A_ionian_5-4-1-5_91_Choir_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_91_Choir_Pad,true,maj-5415,0,60,4,train
"ionian-(5, 4, 1, 5)",92,Bowed Pad,A_ionian_5-4-1-5_92_Bowed_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_92_Bowed_Pad,true,maj-5415,0,60,5,train
"ionian-(5, 4, 1, 5)",93,Metallic Pad,A_ionian_5-4-1-5_93_Metallic_Pad.wav,Synth Pad,A,44100,9,A_ionian_5-4-1-5_93_Metallic_Pad,true,maj-5415,0,60,12,train
