sampling_rate,midi_note_val,root_note_name,midi_category,path,register,root_note_pitch_class,octave,root_note_is_accidental,midi_program_name,midi_program_num,name,fold,set_type
44100,86,D,Guitar Timbres,86_2_D_28_Electric_Muted_Guitar.wav,2,2,7,false,Electric Muted Guitar,28,86_2_D_28_Electric_Muted_Guitar,16,valid
44100,86,D,Guitar Timbres,86_2_D_29_Overdriven_Guitar.wav,2,2,7,false,Overdriven Guitar,29,86_2_D_29_Overdriven_Guitar,14,train
44100,86,D,Guitar Timbres,86_2_D_30_Distortion_Guitar.wav,2,2,7,false,Distortion Guitar,30,86_2_D_30_Distortion_Guitar,19,test
44100,86,D,Bass Timbres,86_2_D_32_Acoustic_Bass.wav,2,2,7,false,Acoustic Bass,32,86_2_D_32_Acoustic_Bass,12,train
44100,86,D,Bass Timbres,86_2_D_33_Fingered_Electric_Bass.wav,2,2,7,false,Fingered Electric Bass,33,86_2_D_33_Fingered_Electric_Bass,2,train
44100,86,D,Bass Timbres,86_2_D_34_Plucked_Electric_Bass.wav,2,2,7,false,Plucked Electric Bass,34,86_2_D_34_Plucked_Electric_Bass,4,train
44100,86,D,Bass Timbres,86_2_D_35_Fretless_Bass.wav,2,2,7,false,Fretless Bass,35,86_2_D_35_Fretless_Bass,19,test
44100,86,D,Bass Timbres,86_2_D_36_Slap_Bass_1.wav,2,2,7,false,Slap Bass 1,36,86_2_D_36_Slap_Bass_1,10,train
44100,86,D,Bass Timbres,86_2_D_37_Slap_Bass_2.wav,2,2,7,false,Slap Bass 2,37,86_2_D_37_Slap_Bass_2,14,train
44100,86,D,Bass Timbres,86_2_D_38_Synth_Bass_1.wav,2,2,7,false,Synth Bass 1,38,86_2_D_38_Synth_Bass_1,20,test
44100,86,D,Bass Timbres,86_2_D_39_Synth_Bass_2.wav,2,2,7,false,Synth Bass 2,39,86_2_D_39_Synth_Bass_2,10,train
44100,86,D,String Timbres,86_2_D_40_Violin.wav,2,2,7,false,Violin,40,86_2_D_40_Violin,4,train
44100,86,D,String Timbres,86_2_D_41_Viola.wav,2,2,7,false,Viola,41,86_2_D_41_Viola,15,valid
44100,86,D,String Timbres,86_2_D_42_Cello.wav,2,2,7,false,Cello,42,86_2_D_42_Cello,16,valid
44100,86,D,String Timbres,86_2_D_43_Contrabass.wav,2,2,7,false,Contrabass,43,86_2_D_43_Contrabass,5,train
44100,86,D,String Timbres,86_2_D_44_Tremolo_Strings.wav,2,2,7,false,Tremolo Strings,44,86_2_D_44_Tremolo_Strings,9,train
44100,86,D,String Timbres,86_2_D_45_Pizzicato_Strings.wav,2,2,7,false,Pizzicato Strings,45,86_2_D_45_Pizzicato_Strings,7,train
44100,86,D,String Timbres,86_2_D_46_Orchestral_Harp.wav,2,2,7,false,Orchestral Harp,46,86_2_D_46_Orchestral_Harp,3,train
44100,86,D,Ensemble Timbres,86_2_D_48_String_Ensemble_1.wav,2,2,7,false,String Ensemble 1,48,86_2_D_48_String_Ensemble_1,12,train
44100,86,D,Ensemble Timbres,86_2_D_49_String_Ensemble_2.wav,2,2,7,false,String Ensemble 2,49,86_2_D_49_String_Ensemble_2,14,train
44100,86,D,Ensemble Timbres,86_2_D_50_Synth_Strings_1.wav,2,2,7,false,Synth Strings 1,50,86_2_D_50_Synth_Strings_1,6,train
44100,86,D,Ensemble Timbres,86_2_D_51_Synth_Strings_2.wav,2,2,7,false,Synth Strings 2,51,86_2_D_51_Synth_Strings_2,6,train
44100,86,D,Ensemble Timbres,"86_2_D_52_Choir_""Aah"".wav",2,2,7,false,"Choir ""Aah""",52,"86_2_D_52_Choir_""Aah""",15,valid
44100,86,D,Ensemble Timbres,"86_2_D_53_Choir_""Ooh"".wav",2,2,7,false,"Choir ""Ooh""",53,"86_2_D_53_Choir_""Ooh""",17,valid
44100,86,D,Ensemble Timbres,86_2_D_54_Synth_Voice.wav,2,2,7,false,Synth Voice,54,86_2_D_54_Synth_Voice,1,train
44100,86,D,Brass Timbres,86_2_D_56_Trumpet.wav,2,2,7,false,Trumpet,56,86_2_D_56_Trumpet,14,train
44100,86,D,Brass Timbres,86_2_D_57_Trombone.wav,2,2,7,false,Trombone,57,86_2_D_57_Trombone,2,train
44100,86,D,Brass Timbres,86_2_D_58_Tuba.wav,2,2,7,false,Tuba,58,86_2_D_58_Tuba,16,valid
44100,86,D,Brass Timbres,86_2_D_59_Muted_Trumpet.wav,2,2,7,false,Muted Trumpet,59,86_2_D_59_Muted_Trumpet,9,train
44100,86,D,Brass Timbres,86_2_D_60_French_Horn.wav,2,2,7,false,French Horn,60,86_2_D_60_French_Horn,5,train
44100,86,D,Brass Timbres,86_2_D_61_Brass_Section.wav,2,2,7,false,Brass Section,61,86_2_D_61_Brass_Section,4,train
44100,86,D,Brass Timbres,86_2_D_62_Synth_Brass_1.wav,2,2,7,false,Synth Brass 1,62,86_2_D_62_Synth_Brass_1,7,train
44100,86,D,Brass Timbres,86_2_D_63_Synth_Brass_2.wav,2,2,7,false,Synth Brass 2,63,86_2_D_63_Synth_Brass_2,6,train
44100,86,D,Reed Timbres,86_2_D_64_Soprano_Sax.wav,2,2,7,false,Soprano Sax,64,86_2_D_64_Soprano_Sax,20,test
44100,86,D,Reed Timbres,86_2_D_65_Alto_Sax.wav,2,2,7,false,Alto Sax,65,86_2_D_65_Alto_Sax,19,test
44100,86,D,Reed Timbres,86_2_D_66_Tenor_Sax.wav,2,2,7,false,Tenor Sax,66,86_2_D_66_Tenor_Sax,16,valid
44100,86,D,Reed Timbres,86_2_D_67_Baritone_Sax.wav,2,2,7,false,Baritone Sax,67,86_2_D_67_Baritone_Sax,20,test
44100,86,D,Reed Timbres,86_2_D_68_Oboe.wav,2,2,7,false,Oboe,68,86_2_D_68_Oboe,3,train
44100,86,D,Reed Timbres,86_2_D_69_English_Horn.wav,2,2,7,false,English Horn,69,86_2_D_69_English_Horn,2,train
44100,86,D,Reed Timbres,86_2_D_70_Bassoon.wav,2,2,7,false,Bassoon,70,86_2_D_70_Bassoon,8,train
44100,86,D,Reed Timbres,86_2_D_71_Clarinet.wav,2,2,7,false,Clarinet,71,86_2_D_71_Clarinet,14,train
44100,86,D,Pipe Timbres,86_2_D_72_Piccolo.wav,2,2,7,false,Piccolo,72,86_2_D_72_Piccolo,8,train
44100,86,D,Pipe Timbres,86_2_D_73_Flute.wav,2,2,7,false,Flute,73,86_2_D_73_Flute,13,train
44100,86,D,Pipe Timbres,86_2_D_74_Recorder.wav,2,2,7,false,Recorder,74,86_2_D_74_Recorder,14,train
44100,86,D,Pipe Timbres,86_2_D_75_Pan_Flute.wav,2,2,7,false,Pan Flute,75,86_2_D_75_Pan_Flute,7,train
44100,86,D,Pipe Timbres,86_2_D_76_Bottle_Blow.wav,2,2,7,false,Bottle Blow,76,86_2_D_76_Bottle_Blow,7,train
44100,86,D,Pipe Timbres,86_2_D_79_Ocarina.wav,2,2,7,false,Ocarina,79,86_2_D_79_Ocarina,14,train
44100,86,D,Synth Lead,86_2_D_80_Square_Wave_Lead.wav,2,2,7,false,Square Wave Lead,80,86_2_D_80_Square_Wave_Lead,6,train
44100,86,D,Synth Lead,86_2_D_81_Sawtooth_Wave_Lead.wav,2,2,7,false,Sawtooth Wave Lead,81,86_2_D_81_Sawtooth_Wave_Lead,16,valid
44100,86,D,Synth Lead,86_2_D_82_Calliope_Lead.wav,2,2,7,false,Calliope Lead,82,86_2_D_82_Calliope_Lead,9,train
44100,86,D,Synth Lead,86_2_D_83_Chiff_Lead.wav,2,2,7,false,Chiff Lead,83,86_2_D_83_Chiff_Lead,16,valid
44100,86,D,Synth Lead,86_2_D_84_Charang_Lead.wav,2,2,7,false,Charang Lead,84,86_2_D_84_Charang_Lead,7,train
44100,86,D,Synth Lead,86_2_D_85_Voice_Lead.wav,2,2,7,false,Voice Lead,85,86_2_D_85_Voice_Lead,6,train
44100,86,D,Synth Lead,86_2_D_87_Bass_Lead.wav,2,2,7,false,Bass Lead,87,86_2_D_87_Bass_Lead,6,train
44100,86,D,Synth Pad,86_2_D_88_New_Age_Pad.wav,2,2,7,false,New Age Pad,88,86_2_D_88_New_Age_Pad,2,train
44100,86,D,Synth Pad,86_2_D_89_Warm_Pad.wav,2,2,7,false,Warm Pad,89,86_2_D_89_Warm_Pad,7,train
44100,86,D,Synth Pad,86_2_D_90_Polysynth_Pad.wav,2,2,7,false,Polysynth Pad,90,86_2_D_90_Polysynth_Pad,5,train
44100,86,D,Synth Pad,86_2_D_91_Choir_Pad.wav,2,2,7,false,Choir Pad,91,86_2_D_91_Choir_Pad,18,test
44100,86,D,Synth Pad,86_2_D_92_Bowed_Pad.wav,2,2,7,false,Bowed Pad,92,86_2_D_92_Bowed_Pad,9,train
44100,86,D,Synth Pad,86_2_D_93_Metallic_Pad.wav,2,2,7,false,Metallic Pad,93,86_2_D_93_Metallic_Pad,8,train
44100,86,D,Synth Pad,86_2_D_94_Halo_Pad.wav,2,2,7,false,Halo Pad,94,86_2_D_94_Halo_Pad,20,test
44100,86,D,Synth Pad,86_2_D_95_Sweep_Pad.wav,2,2,7,false,Sweep Pad,95,86_2_D_95_Sweep_Pad,15,valid
44100,86,D,Ethnic Timbres,86_2_D_104_Sitar.wav,2,2,7,false,Sitar,104,86_2_D_104_Sitar,12,train
44100,86,D,Ethnic Timbres,86_2_D_105_Banjo.wav,2,2,7,false,Banjo,105,86_2_D_105_Banjo,6,train
44100,86,D,Ethnic Timbres,86_2_D_106_Shamisen.wav,2,2,7,false,Shamisen,106,86_2_D_106_Shamisen,14,train
44100,86,D,Ethnic Timbres,86_2_D_107_Koto.wav,2,2,7,false,Koto,107,86_2_D_107_Koto,17,valid
44100,86,D,Ethnic Timbres,86_2_D_108_Kalimba.wav,2,2,7,false,Kalimba,108,86_2_D_108_Kalimba,3,train
44100,86,D,Ethnic Timbres,86_2_D_109_Bagpipe.wav,2,2,7,false,Bagpipe,109,86_2_D_109_Bagpipe,19,test
44100,86,D,Ethnic Timbres,86_2_D_110_Fiddle.wav,2,2,7,false,Fiddle,110,86_2_D_110_Fiddle,10,train
44100,86,D,Ethnic Timbres,86_2_D_111_Shanai.wav,2,2,7,false,Shanai,111,86_2_D_111_Shanai,16,valid
44100,87,D#,Piano Timbres,87_2_D#_0_Acoustic_Grand_Piano.wav,2,3,7,true,Acoustic Grand Piano,0,87_2_D#_0_Acoustic_Grand_Piano,15,valid
44100,87,D#,Piano Timbres,87_2_D#_1_Bright_Acoustic_Piano.wav,2,3,7,true,Bright Acoustic Piano,1,87_2_D#_1_Bright_Acoustic_Piano,2,train
44100,87,D#,Piano Timbres,87_2_D#_2_Electric_Grand_Piano.wav,2,3,7,true,Electric Grand Piano,2,87_2_D#_2_Electric_Grand_Piano,18,test
44100,87,D#,Piano Timbres,87_2_D#_3_Honky-tonk_Piano.wav,2,3,7,true,Honky-tonk Piano,3,87_2_D#_3_Honky-tonk_Piano,1,train
44100,87,D#,Piano Timbres,87_2_D#_4_Rhodes_Piano.wav,2,3,7,true,Rhodes Piano,4,87_2_D#_4_Rhodes_Piano,8,train
44100,87,D#,Piano Timbres,87_2_D#_5_Chorused_Piano.wav,2,3,7,true,Chorused Piano,5,87_2_D#_5_Chorused_Piano,15,valid
44100,87,D#,Piano Timbres,87_2_D#_6_Harpsichord.wav,2,3,7,true,Harpsichord,6,87_2_D#_6_Harpsichord,5,train
44100,87,D#,Piano Timbres,87_2_D#_7_Clavinet.wav,2,3,7,true,Clavinet,7,87_2_D#_7_Clavinet,20,test
44100,87,D#,Chromatic Percussion,87_2_D#_10_Music_Box.wav,2,3,7,true,Music Box,10,87_2_D#_10_Music_Box,6,train
44100,87,D#,Chromatic Percussion,87_2_D#_11_Vibraphone.wav,2,3,7,true,Vibraphone,11,87_2_D#_11_Vibraphone,2,train
44100,87,D#,Chromatic Percussion,87_2_D#_12_Marimba.wav,2,3,7,true,Marimba,12,87_2_D#_12_Marimba,13,train
44100,87,D#,Chromatic Percussion,87_2_D#_13_Xylophone.wav,2,3,7,true,Xylophone,13,87_2_D#_13_Xylophone,16,valid
44100,87,D#,Chromatic Percussion,87_2_D#_15_Dulcimer.wav,2,3,7,true,Dulcimer,15,87_2_D#_15_Dulcimer,8,train
44100,87,D#,Organ Timbres,87_2_D#_16_Hammond_Organ.wav,2,3,7,true,Hammond Organ,16,87_2_D#_16_Hammond_Organ,12,train
44100,87,D#,Organ Timbres,87_2_D#_17_Percussive_Organ.wav,2,3,7,true,Percussive Organ,17,87_2_D#_17_Percussive_Organ,13,train
44100,87,D#,Organ Timbres,87_2_D#_18_Rock_Organ.wav,2,3,7,true,Rock Organ,18,87_2_D#_18_Rock_Organ,16,valid
44100,87,D#,Organ Timbres,87_2_D#_19_Church_Organ.wav,2,3,7,true,Church Organ,19,87_2_D#_19_Church_Organ,15,valid
44100,87,D#,Organ Timbres,87_2_D#_20_Reed_Organ.wav,2,3,7,true,Reed Organ,20,87_2_D#_20_Reed_Organ,20,test
44100,87,D#,Guitar Timbres,87_2_D#_24_Acoustic_Nylon_Guitar.wav,2,3,7,true,Acoustic Nylon Guitar,24,87_2_D#_24_Acoustic_Nylon_Guitar,6,train
44100,87,D#,Guitar Timbres,87_2_D#_25_Acoustic_Steel_Guitar.wav,2,3,7,true,Acoustic Steel Guitar,25,87_2_D#_25_Acoustic_Steel_Guitar,9,train
44100,87,D#,Guitar Timbres,87_2_D#_26_Electric_Jazz_Guitar.wav,2,3,7,true,Electric Jazz Guitar,26,87_2_D#_26_Electric_Jazz_Guitar,14,train
44100,87,D#,Guitar Timbres,87_2_D#_27_Electric_Clean_Guitar.wav,2,3,7,true,Electric Clean Guitar,27,87_2_D#_27_Electric_Clean_Guitar,2,train
44100,87,D#,Guitar Timbres,87_2_D#_28_Electric_Muted_Guitar.wav,2,3,7,true,Electric Muted Guitar,28,87_2_D#_28_Electric_Muted_Guitar,18,test
44100,87,D#,Guitar Timbres,87_2_D#_29_Overdriven_Guitar.wav,2,3,7,true,Overdriven Guitar,29,87_2_D#_29_Overdriven_Guitar,18,test
44100,87,D#,Guitar Timbres,87_2_D#_30_Distortion_Guitar.wav,2,3,7,true,Distortion Guitar,30,87_2_D#_30_Distortion_Guitar,10,train
44100,87,D#,Bass Timbres,87_2_D#_32_Acoustic_Bass.wav,2,3,7,true,Acoustic Bass,32,87_2_D#_32_Acoustic_Bass,9,train
44100,87,D#,Bass Timbres,87_2_D#_33_Fingered_Electric_Bass.wav,2,3,7,true,Fingered Electric Bass,33,87_2_D#_33_Fingered_Electric_Bass,15,valid
44100,87,D#,Bass Timbres,87_2_D#_34_Plucked_Electric_Bass.wav,2,3,7,true,Plucked Electric Bass,34,87_2_D#_34_Plucked_Electric_Bass,14,train
44100,87,D#,Bass Timbres,87_2_D#_35_Fretless_Bass.wav,2,3,7,true,Fretless Bass,35,87_2_D#_35_Fretless_Bass,10,train
44100,87,D#,Bass Timbres,87_2_D#_36_Slap_Bass_1.wav,2,3,7,true,Slap Bass 1,36,87_2_D#_36_Slap_Bass_1,10,train
44100,87,D#,Bass Timbres,87_2_D#_37_Slap_Bass_2.wav,2,3,7,true,Slap Bass 2,37,87_2_D#_37_Slap_Bass_2,12,train
44100,87,D#,Bass Timbres,87_2_D#_38_Synth_Bass_1.wav,2,3,7,true,Synth Bass 1,38,87_2_D#_38_Synth_Bass_1,2,train
44100,87,D#,Bass Timbres,87_2_D#_39_Synth_Bass_2.wav,2,3,7,true,Synth Bass 2,39,87_2_D#_39_Synth_Bass_2,16,valid
44100,87,D#,String Timbres,87_2_D#_40_Violin.wav,2,3,7,true,Violin,40,87_2_D#_40_Violin,1,train
44100,87,D#,String Timbres,87_2_D#_41_Viola.wav,2,3,7,true,Viola,41,87_2_D#_41_Viola,6,train
44100,87,D#,String Timbres,87_2_D#_42_Cello.wav,2,3,7,true,Cello,42,87_2_D#_42_Cello,13,train
44100,87,D#,String Timbres,87_2_D#_43_Contrabass.wav,2,3,7,true,Contrabass,43,87_2_D#_43_Contrabass,20,test
44100,87,D#,String Timbres,87_2_D#_44_Tremolo_Strings.wav,2,3,7,true,Tremolo Strings,44,87_2_D#_44_Tremolo_Strings,3,train
44100,87,D#,String Timbres,87_2_D#_45_Pizzicato_Strings.wav,2,3,7,true,Pizzicato Strings,45,87_2_D#_45_Pizzicato_Strings,10,train
44100,87,D#,String Timbres,87_2_D#_46_Orchestral_Harp.wav,2,3,7,true,Orchestral Harp,46,87_2_D#_46_Orchestral_Harp,1,train
44100,87,D#,Ensemble Timbres,87_2_D#_48_String_Ensemble_1.wav,2,3,7,true,String Ensemble 1,48,87_2_D#_48_String_Ensemble_1,9,train
44100,87,D#,Ensemble Timbres,87_2_D#_49_String_Ensemble_2.wav,2,3,7,true,String Ensemble 2,49,87_2_D#_49_String_Ensemble_2,11,train
44100,87,D#,Ensemble Timbres,87_2_D#_50_Synth_Strings_1.wav,2,3,7,true,Synth Strings 1,50,87_2_D#_50_Synth_Strings_1,11,train
44100,87,D#,Ensemble Timbres,87_2_D#_51_Synth_Strings_2.wav,2,3,7,true,Synth Strings 2,51,87_2_D#_51_Synth_Strings_2,16,valid
44100,87,D#,Ensemble Timbres,"87_2_D#_52_Choir_""Aah"".wav",2,3,7,true,"Choir ""Aah""",52,"87_2_D#_52_Choir_""Aah""",6,train
44100,87,D#,Ensemble Timbres,"87_2_D#_53_Choir_""Ooh"".wav",2,3,7,true,"Choir ""Ooh""",53,"87_2_D#_53_Choir_""Ooh""",4,train
44100,87,D#,Ensemble Timbres,87_2_D#_54_Synth_Voice.wav,2,3,7,true,Synth Voice,54,87_2_D#_54_Synth_Voice,4,train
44100,87,D#,Brass Timbres,87_2_D#_56_Trumpet.wav,2,3,7,true,Trumpet,56,87_2_D#_56_Trumpet,8,train
44100,87,D#,Brass Timbres,87_2_D#_57_Trombone.wav,2,3,7,true,Trombone,57,87_2_D#_57_Trombone,2,train
44100,87,D#,Brass Timbres,87_2_D#_58_Tuba.wav,2,3,7,true,Tuba,58,87_2_D#_58_Tuba,7,train
44100,87,D#,Brass Timbres,87_2_D#_59_Muted_Trumpet.wav,2,3,7,true,Muted Trumpet,59,87_2_D#_59_Muted_Trumpet,2,train
44100,87,D#,Brass Timbres,87_2_D#_60_French_Horn.wav,2,3,7,true,French Horn,60,87_2_D#_60_French_Horn,13,train
44100,87,D#,Brass Timbres,87_2_D#_61_Brass_Section.wav,2,3,7,true,Brass Section,61,87_2_D#_61_Brass_Section,11,train
44100,87,D#,Brass Timbres,87_2_D#_62_Synth_Brass_1.wav,2,3,7,true,Synth Brass 1,62,87_2_D#_62_Synth_Brass_1,18,test
44100,87,D#,Brass Timbres,87_2_D#_63_Synth_Brass_2.wav,2,3,7,true,Synth Brass 2,63,87_2_D#_63_Synth_Brass_2,11,train
44100,87,D#,Reed Timbres,87_2_D#_64_Soprano_Sax.wav,2,3,7,true,Soprano Sax,64,87_2_D#_64_Soprano_Sax,12,train
44100,87,D#,Reed Timbres,87_2_D#_65_Alto_Sax.wav,2,3,7,true,Alto Sax,65,87_2_D#_65_Alto_Sax,17,valid
44100,87,D#,Reed Timbres,87_2_D#_66_Tenor_Sax.wav,2,3,7,true,Tenor Sax,66,87_2_D#_66_Tenor_Sax,10,train
44100,87,D#,Reed Timbres,87_2_D#_67_Baritone_Sax.wav,2,3,7,true,Baritone Sax,67,87_2_D#_67_Baritone_Sax,17,valid
44100,87,D#,Reed Timbres,87_2_D#_68_Oboe.wav,2,3,7,true,Oboe,68,87_2_D#_68_Oboe,10,train
44100,87,D#,Reed Timbres,87_2_D#_69_English_Horn.wav,2,3,7,true,English Horn,69,87_2_D#_69_English_Horn,6,train
44100,87,D#,Reed Timbres,87_2_D#_70_Bassoon.wav,2,3,7,true,Bassoon,70,87_2_D#_70_Bassoon,4,train
44100,87,D#,Reed Timbres,87_2_D#_71_Clarinet.wav,2,3,7,true,Clarinet,71,87_2_D#_71_Clarinet,10,train
44100,87,D#,Pipe Timbres,87_2_D#_72_Piccolo.wav,2,3,7,true,Piccolo,72,87_2_D#_72_Piccolo,16,valid
44100,87,D#,Pipe Timbres,87_2_D#_73_Flute.wav,2,3,7,true,Flute,73,87_2_D#_73_Flute,19,test
44100,87,D#,Pipe Timbres,87_2_D#_74_Recorder.wav,2,3,7,true,Recorder,74,87_2_D#_74_Recorder,15,valid
44100,87,D#,Pipe Timbres,87_2_D#_75_Pan_Flute.wav,2,3,7,true,Pan Flute,75,87_2_D#_75_Pan_Flute,16,valid
44100,87,D#,Pipe Timbres,87_2_D#_76_Bottle_Blow.wav,2,3,7,true,Bottle Blow,76,87_2_D#_76_Bottle_Blow,2,train
44100,87,D#,Pipe Timbres,87_2_D#_79_Ocarina.wav,2,3,7,true,Ocarina,79,87_2_D#_79_Ocarina,14,train
44100,87,D#,Synth Lead,87_2_D#_80_Square_Wave_Lead.wav,2,3,7,true,Square Wave Lead,80,87_2_D#_80_Square_Wave_Lead,11,train
44100,87,D#,Synth Lead,87_2_D#_81_Sawtooth_Wave_Lead.wav,2,3,7,true,Sawtooth Wave Lead,81,87_2_D#_81_Sawtooth_Wave_Lead,14,train
44100,87,D#,Synth Lead,87_2_D#_82_Calliope_Lead.wav,2,3,7,true,Calliope Lead,82,87_2_D#_82_Calliope_Lead,8,train
44100,87,D#,Synth Lead,87_2_D#_83_Chiff_Lead.wav,2,3,7,true,Chiff Lead,83,87_2_D#_83_Chiff_Lead,12,train
44100,87,D#,Synth Lead,87_2_D#_84_Charang_Lead.wav,2,3,7,true,Charang Lead,84,87_2_D#_84_Charang_Lead,9,train
44100,87,D#,Synth Lead,87_2_D#_85_Voice_Lead.wav,2,3,7,true,Voice Lead,85,87_2_D#_85_Voice_Lead,15,valid
44100,87,D#,Synth Lead,87_2_D#_87_Bass_Lead.wav,2,3,7,true,Bass Lead,87,87_2_D#_87_Bass_Lead,15,valid
44100,87,D#,Synth Pad,87_2_D#_88_New_Age_Pad.wav,2,3,7,true,New Age Pad,88,87_2_D#_88_New_Age_Pad,12,train
44100,87,D#,Synth Pad,87_2_D#_89_Warm_Pad.wav,2,3,7,true,Warm Pad,89,87_2_D#_89_Warm_Pad,3,train
44100,87,D#,Synth Pad,87_2_D#_90_Polysynth_Pad.wav,2,3,7,true,Polysynth Pad,90,87_2_D#_90_Polysynth_Pad,7,train
44100,87,D#,Synth Pad,87_2_D#_91_Choir_Pad.wav,2,3,7,true,Choir Pad,91,87_2_D#_91_Choir_Pad,7,train
44100,87,D#,Synth Pad,87_2_D#_92_Bowed_Pad.wav,2,3,7,true,Bowed Pad,92,87_2_D#_92_Bowed_Pad,15,valid
44100,87,D#,Synth Pad,87_2_D#_93_Metallic_Pad.wav,2,3,7,true,Metallic Pad,93,87_2_D#_93_Metallic_Pad,16,valid
44100,87,D#,Synth Pad,87_2_D#_94_Halo_Pad.wav,2,3,7,true,Halo Pad,94,87_2_D#_94_Halo_Pad,11,train
44100,87,D#,Synth Pad,87_2_D#_95_Sweep_Pad.wav,2,3,7,true,Sweep Pad,95,87_2_D#_95_Sweep_Pad,12,train
44100,87,D#,Ethnic Timbres,87_2_D#_104_Sitar.wav,2,3,7,true,Sitar,104,87_2_D#_104_Sitar,7,train
44100,87,D#,Ethnic Timbres,87_2_D#_105_Banjo.wav,2,3,7,true,Banjo,105,87_2_D#_105_Banjo,19,test
44100,87,D#,Ethnic Timbres,87_2_D#_106_Shamisen.wav,2,3,7,true,Shamisen,106,87_2_D#_106_Shamisen,3,train
44100,87,D#,Ethnic Timbres,87_2_D#_107_Koto.wav,2,3,7,true,Koto,107,87_2_D#_107_Koto,15,valid
44100,87,D#,Ethnic Timbres,87_2_D#_108_Kalimba.wav,2,3,7,true,Kalimba,108,87_2_D#_108_Kalimba,12,train
44100,87,D#,Ethnic Timbres,87_2_D#_109_Bagpipe.wav,2,3,7,true,Bagpipe,109,87_2_D#_109_Bagpipe,13,train
44100,87,D#,Ethnic Timbres,87_2_D#_110_Fiddle.wav,2,3,7,true,Fiddle,110,87_2_D#_110_Fiddle,7,train
44100,87,D#,Ethnic Timbres,87_2_D#_111_Shanai.wav,2,3,7,true,Shanai,111,87_2_D#_111_Shanai,20,test
44100,88,E,Piano Timbres,88_2_E_0_Acoustic_Grand_Piano.wav,2,4,7,false,Acoustic Grand Piano,0,88_2_E_0_Acoustic_Grand_Piano,11,train
44100,88,E,Piano Timbres,88_2_E_1_Bright_Acoustic_Piano.wav,2,4,7,false,Bright Acoustic Piano,1,88_2_E_1_Bright_Acoustic_Piano,5,train
44100,88,E,Piano Timbres,88_2_E_2_Electric_Grand_Piano.wav,2,4,7,false,Electric Grand Piano,2,88_2_E_2_Electric_Grand_Piano,10,train
44100,88,E,Piano Timbres,88_2_E_3_Honky-tonk_Piano.wav,2,4,7,false,Honky-tonk Piano,3,88_2_E_3_Honky-tonk_Piano,1,train
44100,88,E,Piano Timbres,88_2_E_4_Rhodes_Piano.wav,2,4,7,false,Rhodes Piano,4,88_2_E_4_Rhodes_Piano,11,train
44100,88,E,Piano Timbres,88_2_E_5_Chorused_Piano.wav,2,4,7,false,Chorused Piano,5,88_2_E_5_Chorused_Piano,12,train
44100,88,E,Piano Timbres,88_2_E_6_Harpsichord.wav,2,4,7,false,Harpsichord,6,88_2_E_6_Harpsichord,13,train
44100,88,E,Piano Timbres,88_2_E_7_Clavinet.wav,2,4,7,false,Clavinet,7,88_2_E_7_Clavinet,12,train
44100,88,E,Chromatic Percussion,88_2_E_10_Music_Box.wav,2,4,7,false,Music Box,10,88_2_E_10_Music_Box,6,train
44100,88,E,Chromatic Percussion,88_2_E_11_Vibraphone.wav,2,4,7,false,Vibraphone,11,88_2_E_11_Vibraphone,2,train
44100,88,E,Chromatic Percussion,88_2_E_12_Marimba.wav,2,4,7,false,Marimba,12,88_2_E_12_Marimba,12,train
44100,88,E,Chromatic Percussion,88_2_E_13_Xylophone.wav,2,4,7,false,Xylophone,13,88_2_E_13_Xylophone,9,train
44100,88,E,Chromatic Percussion,88_2_E_15_Dulcimer.wav,2,4,7,false,Dulcimer,15,88_2_E_15_Dulcimer,4,train
44100,88,E,Organ Timbres,88_2_E_16_Hammond_Organ.wav,2,4,7,false,Hammond Organ,16,88_2_E_16_Hammond_Organ,6,train
44100,88,E,Organ Timbres,88_2_E_17_Percussive_Organ.wav,2,4,7,false,Percussive Organ,17,88_2_E_17_Percussive_Organ,12,train
44100,88,E,Organ Timbres,88_2_E_18_Rock_Organ.wav,2,4,7,false,Rock Organ,18,88_2_E_18_Rock_Organ,17,valid
44100,88,E,Organ Timbres,88_2_E_19_Church_Organ.wav,2,4,7,false,Church Organ,19,88_2_E_19_Church_Organ,1,train
44100,88,E,Organ Timbres,88_2_E_20_Reed_Organ.wav,2,4,7,false,Reed Organ,20,88_2_E_20_Reed_Organ,13,train
44100,88,E,Guitar Timbres,88_2_E_24_Acoustic_Nylon_Guitar.wav,2,4,7,false,Acoustic Nylon Guitar,24,88_2_E_24_Acoustic_Nylon_Guitar,11,train
44100,88,E,Guitar Timbres,88_2_E_25_Acoustic_Steel_Guitar.wav,2,4,7,false,Acoustic Steel Guitar,25,88_2_E_25_Acoustic_Steel_Guitar,19,test
44100,88,E,Guitar Timbres,88_2_E_26_Electric_Jazz_Guitar.wav,2,4,7,false,Electric Jazz Guitar,26,88_2_E_26_Electric_Jazz_Guitar,6,train
44100,88,E,Guitar Timbres,88_2_E_27_Electric_Clean_Guitar.wav,2,4,7,false,Electric Clean Guitar,27,88_2_E_27_Electric_Clean_Guitar,11,train
44100,88,E,Guitar Timbres,88_2_E_28_Electric_Muted_Guitar.wav,2,4,7,false,Electric Muted Guitar,28,88_2_E_28_Electric_Muted_Guitar,2,train
