chord_type,path,sampling_rate,inversion,root_note_pitch_class,root_note_name,midi_program_num,midi_program_name,root_note_is_accidental,midi_category,name,fold,set_type
minor,G#_minor_6_35_Fretless_Bass.wav,44100,6,8,G#,35,Fretless Bass,1,Bass Timbres,G#_minor_6_35_Fretless_Bass,9,train
minor,G#_minor_6_36_Slap_Bass_1.wav,44100,6,8,G#,36,Slap Bass 1,1,Bass Timbres,G#_minor_6_36_Slap_Bass_1,3,train
minor,G#_minor_6_37_Slap_Bass_2.wav,44100,6,8,G#,37,Slap Bass 2,1,Bass Timbres,G#_minor_6_37_Slap_Bass_2,14,train
minor,G#_minor_6_38_Synth_Bass_1.wav,44100,6,8,G#,38,Synth Bass 1,1,Bass Timbres,G#_minor_6_38_Synth_Bass_1,11,train
minor,G#_minor_6_39_Synth_Bass_2.wav,44100,6,8,G#,39,Synth Bass 2,1,Bass Timbres,G#_minor_6_39_Synth_Bass_2,7,train
minor,G#_minor_6_40_Violin.wav,44100,6,8,G#,40,Violin,1,String Timbres,G#_minor_6_40_Violin,14,train
minor,G#_minor_6_41_Viola.wav,44100,6,8,G#,41,Viola,1,String Timbres,G#_minor_6_41_Viola,18,test
minor,G#_minor_6_42_Cello.wav,44100,6,8,G#,42,Cello,1,String Timbres,G#_minor_6_42_Cello,5,train
minor,G#_minor_6_43_Contrabass.wav,44100,6,8,G#,43,Contrabass,1,String Timbres,G#_minor_6_43_Contrabass,1,train
minor,G#_minor_6_44_Tremolo_Strings.wav,44100,6,8,G#,44,Tremolo Strings,1,String Timbres,G#_minor_6_44_Tremolo_Strings,19,test
minor,G#_minor_6_45_Pizzicato_Strings.wav,44100,6,8,G#,45,Pizzicato Strings,1,String Timbres,G#_minor_6_45_Pizzicato_Strings,6,train
minor,G#_minor_6_46_Orchestral_Harp.wav,44100,6,8,G#,46,Orchestral Harp,1,String Timbres,G#_minor_6_46_Orchestral_Harp,14,train
minor,G#_minor_6_48_String_Ensemble_1.wav,44100,6,8,G#,48,String Ensemble 1,1,Ensemble Timbres,G#_minor_6_48_String_Ensemble_1,9,train
minor,G#_minor_6_49_String_Ensemble_2.wav,44100,6,8,G#,49,String Ensemble 2,1,Ensemble Timbres,G#_minor_6_49_String_Ensemble_2,4,train
minor,G#_minor_6_50_Synth_Strings_1.wav,44100,6,8,G#,50,Synth Strings 1,1,Ensemble Timbres,G#_minor_6_50_Synth_Strings_1,7,train
minor,G#_minor_6_51_Synth_Strings_2.wav,44100,6,8,G#,51,Synth Strings 2,1,Ensemble Timbres,G#_minor_6_51_Synth_Strings_2,6,train
minor,"G#_minor_6_52_Choir_""Aah"".wav",44100,6,8,G#,52,"Choir ""Aah""",1,Ensemble Timbres,"G#_minor_6_52_Choir_""Aah""",18,test
minor,"G#_minor_6_53_Choir_""Ooh"".wav",44100,6,8,G#,53,"Choir ""Ooh""",1,Ensemble Timbres,"G#_minor_6_53_Choir_""Ooh""",9,train
minor,G#_minor_6_54_Synth_Voice.wav,44100,6,8,G#,54,Synth Voice,1,Ensemble Timbres,G#_minor_6_54_Synth_Voice,16,valid
minor,G#_minor_6_56_Trumpet.wav,44100,6,8,G#,56,Trumpet,1,Brass Timbres,G#_minor_6_56_Trumpet,6,train
minor,G#_minor_6_57_Trombone.wav,44100,6,8,G#,57,Trombone,1,Brass Timbres,G#_minor_6_57_Trombone,18,test
minor,G#_minor_6_58_Tuba.wav,44100,6,8,G#,58,Tuba,1,Brass Timbres,G#_minor_6_58_Tuba,7,train
minor,G#_minor_6_59_Muted_Trumpet.wav,44100,6,8,G#,59,Muted Trumpet,1,Brass Timbres,G#_minor_6_59_Muted_Trumpet,17,valid
minor,G#_minor_6_60_French_Horn.wav,44100,6,8,G#,60,French Horn,1,Brass Timbres,G#_minor_6_60_French_Horn,4,train
minor,G#_minor_6_61_Brass_Section.wav,44100,6,8,G#,61,Brass Section,1,Brass Timbres,G#_minor_6_61_Brass_Section,5,train
minor,G#_minor_6_62_Synth_Brass_1.wav,44100,6,8,G#,62,Synth Brass 1,1,Brass Timbres,G#_minor_6_62_Synth_Brass_1,1,train
minor,G#_minor_6_63_Synth_Brass_2.wav,44100,6,8,G#,63,Synth Brass 2,1,Brass Timbres,G#_minor_6_63_Synth_Brass_2,7,train
minor,G#_minor_6_64_Soprano_Sax.wav,44100,6,8,G#,64,Soprano Sax,1,Reed Timbres,G#_minor_6_64_Soprano_Sax,2,train
minor,G#_minor_6_65_Alto_Sax.wav,44100,6,8,G#,65,Alto Sax,1,Reed Timbres,G#_minor_6_65_Alto_Sax,10,train
minor,G#_minor_6_66_Tenor_Sax.wav,44100,6,8,G#,66,Tenor Sax,1,Reed Timbres,G#_minor_6_66_Tenor_Sax,13,train
minor,G#_minor_6_67_Baritone_Sax.wav,44100,6,8,G#,67,Baritone Sax,1,Reed Timbres,G#_minor_6_67_Baritone_Sax,16,valid
minor,G#_minor_6_68_Oboe.wav,44100,6,8,G#,68,Oboe,1,Reed Timbres,G#_minor_6_68_Oboe,18,test
minor,G#_minor_6_69_English_Horn.wav,44100,6,8,G#,69,English Horn,1,Reed Timbres,G#_minor_6_69_English_Horn,10,train
minor,G#_minor_6_70_Bassoon.wav,44100,6,8,G#,70,Bassoon,1,Reed Timbres,G#_minor_6_70_Bassoon,12,train
minor,G#_minor_6_71_Clarinet.wav,44100,6,8,G#,71,Clarinet,1,Reed Timbres,G#_minor_6_71_Clarinet,12,train
minor,G#_minor_6_72_Piccolo.wav,44100,6,8,G#,72,Piccolo,1,Pipe Timbres,G#_minor_6_72_Piccolo,1,train
minor,G#_minor_6_73_Flute.wav,44100,6,8,G#,73,Flute,1,Pipe Timbres,G#_minor_6_73_Flute,13,train
minor,G#_minor_6_74_Recorder.wav,44100,6,8,G#,74,Recorder,1,Pipe Timbres,G#_minor_6_74_Recorder,9,train
minor,G#_minor_6_75_Pan_Flute.wav,44100,6,8,G#,75,Pan Flute,1,Pipe Timbres,G#_minor_6_75_Pan_Flute,6,train
minor,G#_minor_6_76_Bottle_Blow.wav,44100,6,8,G#,76,Bottle Blow,1,Pipe Timbres,G#_minor_6_76_Bottle_Blow,7,train
minor,G#_minor_6_79_Ocarina.wav,44100,6,8,G#,79,Ocarina,1,Pipe Timbres,G#_minor_6_79_Ocarina,8,train
minor,G#_minor_6_80_Square_Wave_Lead.wav,44100,6,8,G#,80,Square Wave Lead,1,Synth Lead,G#_minor_6_80_Square_Wave_Lead,12,train
minor,G#_minor_6_81_Sawtooth_Wave_Lead.wav,44100,6,8,G#,81,Sawtooth Wave Lead,1,Synth Lead,G#_minor_6_81_Sawtooth_Wave_Lead,4,train
minor,G#_minor_6_82_Calliope_Lead.wav,44100,6,8,G#,82,Calliope Lead,1,Synth Lead,G#_minor_6_82_Calliope_Lead,13,train
minor,G#_minor_6_83_Chiff_Lead.wav,44100,6,8,G#,83,Chiff Lead,1,Synth Lead,G#_minor_6_83_Chiff_Lead,5,train
minor,G#_minor_6_84_Charang_Lead.wav,44100,6,8,G#,84,Charang Lead,1,Synth Lead,G#_minor_6_84_Charang_Lead,14,train
minor,G#_minor_6_85_Voice_Lead.wav,44100,6,8,G#,85,Voice Lead,1,Synth Lead,G#_minor_6_85_Voice_Lead,7,train
minor,G#_minor_6_87_Bass_Lead.wav,44100,6,8,G#,87,Bass Lead,1,Synth Lead,G#_minor_6_87_Bass_Lead,8,train
minor,G#_minor_6_88_New_Age_Pad.wav,44100,6,8,G#,88,New Age Pad,1,Synth Pad,G#_minor_6_88_New_Age_Pad,4,train
minor,G#_minor_6_89_Warm_Pad.wav,44100,6,8,G#,89,Warm Pad,1,Synth Pad,G#_minor_6_89_Warm_Pad,16,valid
minor,G#_minor_6_90_Polysynth_Pad.wav,44100,6,8,G#,90,Polysynth Pad,1,Synth Pad,G#_minor_6_90_Polysynth_Pad,5,train
minor,G#_minor_6_91_Choir_Pad.wav,44100,6,8,G#,91,Choir Pad,1,Synth Pad,G#_minor_6_91_Choir_Pad,2,train
minor,G#_minor_6_92_Bowed_Pad.wav,44100,6,8,G#,92,Bowed Pad,1,Synth Pad,G#_minor_6_92_Bowed_Pad,17,valid
minor,G#_minor_6_93_Metallic_Pad.wav,44100,6,8,G#,93,Metallic Pad,1,Synth Pad,G#_minor_6_93_Metallic_Pad,2,train
minor,G#_minor_6_94_Halo_Pad.wav,44100,6,8,G#,94,Halo Pad,1,Synth Pad,G#_minor_6_94_Halo_Pad,16,valid
minor,G#_minor_6_95_Sweep_Pad.wav,44100,6,8,G#,95,Sweep Pad,1,Synth Pad,G#_minor_6_95_Sweep_Pad,15,valid
minor,G#_minor_6_104_Sitar.wav,44100,6,8,G#,104,Sitar,1,Ethnic Timbres,G#_minor_6_104_Sitar,14,train
minor,G#_minor_6_105_Banjo.wav,44100,6,8,G#,105,Banjo,1,Ethnic Timbres,G#_minor_6_105_Banjo,4,train
minor,G#_minor_6_106_Shamisen.wav,44100,6,8,G#,106,Shamisen,1,Ethnic Timbres,G#_minor_6_106_Shamisen,12,train
minor,G#_minor_6_107_Koto.wav,44100,6,8,G#,107,Koto,1,Ethnic Timbres,G#_minor_6_107_Koto,1,train
minor,G#_minor_6_108_Kalimba.wav,44100,6,8,G#,108,Kalimba,1,Ethnic Timbres,G#_minor_6_108_Kalimba,18,test
minor,G#_minor_6_109_Bagpipe.wav,44100,6,8,G#,109,Bagpipe,1,Ethnic Timbres,G#_minor_6_109_Bagpipe,19,test
minor,G#_minor_6_110_Fiddle.wav,44100,6,8,G#,110,Fiddle,1,Ethnic Timbres,G#_minor_6_110_Fiddle,14,train
minor,G#_minor_6_111_Shanai.wav,44100,6,8,G#,111,Shanai,1,Ethnic Timbres,G#_minor_6_111_Shanai,18,test
minor,G#_minor_64_0_Acoustic_Grand_Piano.wav,44100,64,8,G#,0,Acoustic Grand Piano,1,Piano Timbres,G#_minor_64_0_Acoustic_Grand_Piano,5,train
minor,G#_minor_64_1_Bright_Acoustic_Piano.wav,44100,64,8,G#,1,Bright Acoustic Piano,1,Piano Timbres,G#_minor_64_1_Bright_Acoustic_Piano,5,train
minor,G#_minor_64_2_Electric_Grand_Piano.wav,44100,64,8,G#,2,Electric Grand Piano,1,Piano Timbres,G#_minor_64_2_Electric_Grand_Piano,3,train
minor,G#_minor_64_3_Honky-tonk_Piano.wav,44100,64,8,G#,3,Honky-tonk Piano,1,Piano Timbres,G#_minor_64_3_Honky-tonk_Piano,16,valid
minor,G#_minor_64_4_Rhodes_Piano.wav,44100,64,8,G#,4,Rhodes Piano,1,Piano Timbres,G#_minor_64_4_Rhodes_Piano,6,train
minor,G#_minor_64_5_Chorused_Piano.wav,44100,64,8,G#,5,Chorused Piano,1,Piano Timbres,G#_minor_64_5_Chorused_Piano,16,valid
minor,G#_minor_64_6_Harpsichord.wav,44100,64,8,G#,6,Harpsichord,1,Piano Timbres,G#_minor_64_6_Harpsichord,2,train
minor,G#_minor_64_7_Clavinet.wav,44100,64,8,G#,7,Clavinet,1,Piano Timbres,G#_minor_64_7_Clavinet,9,train
minor,G#_minor_64_10_Music_Box.wav,44100,64,8,G#,10,Music Box,1,Chromatic Percussion,G#_minor_64_10_Music_Box,4,train
minor,G#_minor_64_11_Vibraphone.wav,44100,64,8,G#,11,Vibraphone,1,Chromatic Percussion,G#_minor_64_11_Vibraphone,12,train
minor,G#_minor_64_12_Marimba.wav,44100,64,8,G#,12,Marimba,1,Chromatic Percussion,G#_minor_64_12_Marimba,17,valid
minor,G#_minor_64_13_Xylophone.wav,44100,64,8,G#,13,Xylophone,1,Chromatic Percussion,G#_minor_64_13_Xylophone,6,train
minor,G#_minor_64_15_Dulcimer.wav,44100,64,8,G#,15,Dulcimer,1,Chromatic Percussion,G#_minor_64_15_Dulcimer,4,train
minor,G#_minor_64_16_Hammond_Organ.wav,44100,64,8,G#,16,Hammond Organ,1,Organ Timbres,G#_minor_64_16_Hammond_Organ,1,train
minor,G#_minor_64_17_Percussive_Organ.wav,44100,64,8,G#,17,Percussive Organ,1,Organ Timbres,G#_minor_64_17_Percussive_Organ,14,train
minor,G#_minor_64_18_Rock_Organ.wav,44100,64,8,G#,18,Rock Organ,1,Organ Timbres,G#_minor_64_18_Rock_Organ,6,train
minor,G#_minor_64_19_Church_Organ.wav,44100,64,8,G#,19,Church Organ,1,Organ Timbres,G#_minor_64_19_Church_Organ,9,train
minor,G#_minor_64_20_Reed_Organ.wav,44100,64,8,G#,20,Reed Organ,1,Organ Timbres,G#_minor_64_20_Reed_Organ,2,train
minor,G#_minor_64_24_Acoustic_Nylon_Guitar.wav,44100,64,8,G#,24,Acoustic Nylon Guitar,1,Guitar Timbres,G#_minor_64_24_Acoustic_Nylon_Guitar,14,train
minor,G#_minor_64_25_Acoustic_Steel_Guitar.wav,44100,64,8,G#,25,Acoustic Steel Guitar,1,Guitar Timbres,G#_minor_64_25_Acoustic_Steel_Guitar,13,train
minor,G#_minor_64_26_Electric_Jazz_Guitar.wav,44100,64,8,G#,26,Electric Jazz Guitar,1,Guitar Timbres,G#_minor_64_26_Electric_Jazz_Guitar,17,valid
minor,G#_minor_64_27_Electric_Clean_Guitar.wav,44100,64,8,G#,27,Electric Clean Guitar,1,Guitar Timbres,G#_minor_64_27_Electric_Clean_Guitar,10,train
minor,G#_minor_64_28_Electric_Muted_Guitar.wav,44100,64,8,G#,28,Electric Muted Guitar,1,Guitar Timbres,G#_minor_64_28_Electric_Muted_Guitar,16,valid
minor,G#_minor_64_29_Overdriven_Guitar.wav,44100,64,8,G#,29,Overdriven Guitar,1,Guitar Timbres,G#_minor_64_29_Overdriven_Guitar,19,test
minor,G#_minor_64_30_Distortion_Guitar.wav,44100,64,8,G#,30,Distortion Guitar,1,Guitar Timbres,G#_minor_64_30_Distortion_Guitar,16,valid
minor,G#_minor_64_32_Acoustic_Bass.wav,44100,64,8,G#,32,Acoustic Bass,1,Bass Timbres,G#_minor_64_32_Acoustic_Bass,6,train
minor,G#_minor_64_33_Fingered_Electric_Bass.wav,44100,64,8,G#,33,Fingered Electric Bass,1,Bass Timbres,G#_minor_64_33_Fingered_Electric_Bass,18,test
minor,G#_minor_64_34_Plucked_Electric_Bass.wav,44100,64,8,G#,34,Plucked Electric Bass,1,Bass Timbres,G#_minor_64_34_Plucked_Electric_Bass,19,test
minor,G#_minor_64_35_Fretless_Bass.wav,44100,64,8,G#,35,Fretless Bass,1,Bass Timbres,G#_minor_64_35_Fretless_Bass,7,train
minor,G#_minor_64_36_Slap_Bass_1.wav,44100,64,8,G#,36,Slap Bass 1,1,Bass Timbres,G#_minor_64_36_Slap_Bass_1,9,train
minor,G#_minor_64_37_Slap_Bass_2.wav,44100,64,8,G#,37,Slap Bass 2,1,Bass Timbres,G#_minor_64_37_Slap_Bass_2,16,valid
minor,G#_minor_64_38_Synth_Bass_1.wav,44100,64,8,G#,38,Synth Bass 1,1,Bass Timbres,G#_minor_64_38_Synth_Bass_1,14,train
minor,G#_minor_64_39_Synth_Bass_2.wav,44100,64,8,G#,39,Synth Bass 2,1,Bass Timbres,G#_minor_64_39_Synth_Bass_2,19,test
minor,G#_minor_64_40_Violin.wav,44100,64,8,G#,40,Violin,1,String Timbres,G#_minor_64_40_Violin,1,train
minor,G#_minor_64_41_Viola.wav,44100,64,8,G#,41,Viola,1,String Timbres,G#_minor_64_41_Viola,6,train
minor,G#_minor_64_42_Cello.wav,44100,64,8,G#,42,Cello,1,String Timbres,G#_minor_64_42_Cello,13,train
minor,G#_minor_64_43_Contrabass.wav,44100,64,8,G#,43,Contrabass,1,String Timbres,G#_minor_64_43_Contrabass,5,train
minor,G#_minor_64_44_Tremolo_Strings.wav,44100,64,8,G#,44,Tremolo Strings,1,String Timbres,G#_minor_64_44_Tremolo_Strings,10,train
minor,G#_minor_64_45_Pizzicato_Strings.wav,44100,64,8,G#,45,Pizzicato Strings,1,String Timbres,G#_minor_64_45_Pizzicato_Strings,14,train
minor,G#_minor_64_46_Orchestral_Harp.wav,44100,64,8,G#,46,Orchestral Harp,1,String Timbres,G#_minor_64_46_Orchestral_Harp,7,train
minor,G#_minor_64_48_String_Ensemble_1.wav,44100,64,8,G#,48,String Ensemble 1,1,Ensemble Timbres,G#_minor_64_48_String_Ensemble_1,10,train
minor,G#_minor_64_49_String_Ensemble_2.wav,44100,64,8,G#,49,String Ensemble 2,1,Ensemble Timbres,G#_minor_64_49_String_Ensemble_2,20,test
minor,G#_minor_64_50_Synth_Strings_1.wav,44100,64,8,G#,50,Synth Strings 1,1,Ensemble Timbres,G#_minor_64_50_Synth_Strings_1,2,train
minor,G#_minor_64_51_Synth_Strings_2.wav,44100,64,8,G#,51,Synth Strings 2,1,Ensemble Timbres,G#_minor_64_51_Synth_Strings_2,18,test
minor,"G#_minor_64_52_Choir_""Aah"".wav",44100,64,8,G#,52,"Choir ""Aah""",1,Ensemble Timbres,"G#_minor_64_52_Choir_""Aah""",17,valid
minor,"G#_minor_64_53_Choir_""Ooh"".wav",44100,64,8,G#,53,"Choir ""Ooh""",1,Ensemble Timbres,"G#_minor_64_53_Choir_""Ooh""",7,train
minor,G#_minor_64_54_Synth_Voice.wav,44100,64,8,G#,54,Synth Voice,1,Ensemble Timbres,G#_minor_64_54_Synth_Voice,15,valid
minor,G#_minor_64_56_Trumpet.wav,44100,64,8,G#,56,Trumpet,1,Brass Timbres,G#_minor_64_56_Trumpet,12,train
minor,G#_minor_64_57_Trombone.wav,44100,64,8,G#,57,Trombone,1,Brass Timbres,G#_minor_64_57_Trombone,11,train
minor,G#_minor_64_58_Tuba.wav,44100,64,8,G#,58,Tuba,1,Brass Timbres,G#_minor_64_58_Tuba,4,train
minor,G#_minor_64_59_Muted_Trumpet.wav,44100,64,8,G#,59,Muted Trumpet,1,Brass Timbres,G#_minor_64_59_Muted_Trumpet,6,train
minor,G#_minor_64_60_French_Horn.wav,44100,64,8,G#,60,French Horn,1,Brass Timbres,G#_minor_64_60_French_Horn,17,valid
minor,G#_minor_64_61_Brass_Section.wav,44100,64,8,G#,61,Brass Section,1,Brass Timbres,G#_minor_64_61_Brass_Section,10,train
minor,G#_minor_64_62_Synth_Brass_1.wav,44100,64,8,G#,62,Synth Brass 1,1,Brass Timbres,G#_minor_64_62_Synth_Brass_1,18,test
minor,G#_minor_64_63_Synth_Brass_2.wav,44100,64,8,G#,63,Synth Brass 2,1,Brass Timbres,G#_minor_64_63_Synth_Brass_2,11,train
minor,G#_minor_64_64_Soprano_Sax.wav,44100,64,8,G#,64,Soprano Sax,1,Reed Timbres,G#_minor_64_64_Soprano_Sax,18,test
minor,G#_minor_64_65_Alto_Sax.wav,44100,64,8,G#,65,Alto Sax,1,Reed Timbres,G#_minor_64_65_Alto_Sax,8,train
minor,G#_minor_64_66_Tenor_Sax.wav,44100,64,8,G#,66,Tenor Sax,1,Reed Timbres,G#_minor_64_66_Tenor_Sax,14,train
minor,G#_minor_64_67_Baritone_Sax.wav,44100,64,8,G#,67,Baritone Sax,1,Reed Timbres,G#_minor_64_67_Baritone_Sax,10,train
minor,G#_minor_64_68_Oboe.wav,44100,64,8,G#,68,Oboe,1,Reed Timbres,G#_minor_64_68_Oboe,7,train
minor,G#_minor_64_69_English_Horn.wav,44100,64,8,G#,69,English Horn,1,Reed Timbres,G#_minor_64_69_English_Horn,19,test
minor,G#_minor_64_70_Bassoon.wav,44100,64,8,G#,70,Bassoon,1,Reed Timbres,G#_minor_64_70_Bassoon,2,train
minor,G#_minor_64_71_Clarinet.wav,44100,64,8,G#,71,Clarinet,1,Reed Timbres,G#_minor_64_71_Clarinet,2,train
minor,G#_minor_64_72_Piccolo.wav,44100,64,8,G#,72,Piccolo,1,Pipe Timbres,G#_minor_64_72_Piccolo,14,train
minor,G#_minor_64_73_Flute.wav,44100,64,8,G#,73,Flute,1,Pipe Timbres,G#_minor_64_73_Flute,12,train
minor,G#_minor_64_74_Recorder.wav,44100,64,8,G#,74,Recorder,1,Pipe Timbres,G#_minor_64_74_Recorder,8,train
minor,G#_minor_64_75_Pan_Flute.wav,44100,64,8,G#,75,Pan Flute,1,Pipe Timbres,G#_minor_64_75_Pan_Flute,10,train
minor,G#_minor_64_76_Bottle_Blow.wav,44100,64,8,G#,76,Bottle Blow,1,Pipe Timbres,G#_minor_64_76_Bottle_Blow,17,valid
minor,G#_minor_64_79_Ocarina.wav,44100,64,8,G#,79,Ocarina,1,Pipe Timbres,G#_minor_64_79_Ocarina,20,test
minor,G#_minor_64_80_Square_Wave_Lead.wav,44100,64,8,G#,80,Square Wave Lead,1,Synth Lead,G#_minor_64_80_Square_Wave_Lead,10,train
minor,G#_minor_64_81_Sawtooth_Wave_Lead.wav,44100,64,8,G#,81,Sawtooth Wave Lead,1,Synth Lead,G#_minor_64_81_Sawtooth_Wave_Lead,13,train
minor,G#_minor_64_82_Calliope_Lead.wav,44100,64,8,G#,82,Calliope Lead,1,Synth Lead,G#_minor_64_82_Calliope_Lead,10,train
minor,G#_minor_64_83_Chiff_Lead.wav,44100,64,8,G#,83,Chiff Lead,1,Synth Lead,G#_minor_64_83_Chiff_Lead,16,valid
minor,G#_minor_64_84_Charang_Lead.wav,44100,64,8,G#,84,Charang Lead,1,Synth Lead,G#_minor_64_84_Charang_Lead,1,train
minor,G#_minor_64_85_Voice_Lead.wav,44100,64,8,G#,85,Voice Lead,1,Synth Lead,G#_minor_64_85_Voice_Lead,16,valid
minor,G#_minor_64_87_Bass_Lead.wav,44100,64,8,G#,87,Bass Lead,1,Synth Lead,G#_minor_64_87_Bass_Lead,19,test
minor,G#_minor_64_88_New_Age_Pad.wav,44100,64,8,G#,88,New Age Pad,1,Synth Pad,G#_minor_64_88_New_Age_Pad,12,train
minor,G#_minor_64_89_Warm_Pad.wav,44100,64,8,G#,89,Warm Pad,1,Synth Pad,G#_minor_64_89_Warm_Pad,10,train
minor,G#_minor_64_90_Polysynth_Pad.wav,44100,64,8,G#,90,Polysynth Pad,1,Synth Pad,G#_minor_64_90_Polysynth_Pad,10,train
minor,G#_minor_64_91_Choir_Pad.wav,44100,64,8,G#,91,Choir Pad,1,Synth Pad,G#_minor_64_91_Choir_Pad,16,valid
minor,G#_minor_64_92_Bowed_Pad.wav,44100,64,8,G#,92,Bowed Pad,1,Synth Pad,G#_minor_64_92_Bowed_Pad,2,train
minor,G#_minor_64_93_Metallic_Pad.wav,44100,64,8,G#,93,Metallic Pad,1,Synth Pad,G#_minor_64_93_Metallic_Pad,5,train
minor,G#_minor_64_94_Halo_Pad.wav,44100,64,8,G#,94,Halo Pad,1,Synth Pad,G#_minor_64_94_Halo_Pad,3,train
minor,G#_minor_64_95_Sweep_Pad.wav,44100,64,8,G#,95,Sweep Pad,1,Synth Pad,G#_minor_64_95_Sweep_Pad,4,train
minor,G#_minor_64_104_Sitar.wav,44100,64,8,G#,104,Sitar,1,Ethnic Timbres,G#_minor_64_104_Sitar,11,train
minor,G#_minor_64_105_Banjo.wav,44100,64,8,G#,105,Banjo,1,Ethnic Timbres,G#_minor_64_105_Banjo,15,valid
minor,G#_minor_64_106_Shamisen.wav,44100,64,8,G#,106,Shamisen,1,Ethnic Timbres,G#_minor_64_106_Shamisen,18,test
minor,G#_minor_64_107_Koto.wav,44100,64,8,G#,107,Koto,1,Ethnic Timbres,G#_minor_64_107_Koto,15,valid
minor,G#_minor_64_108_Kalimba.wav,44100,64,8,G#,108,Kalimba,1,Ethnic Timbres,G#_minor_64_108_Kalimba,3,train
minor,G#_minor_64_109_Bagpipe.wav,44100,64,8,G#,109,Bagpipe,1,Ethnic Timbres,G#_minor_64_109_Bagpipe,8,train
minor,G#_minor_64_110_Fiddle.wav,44100,64,8,G#,110,Fiddle,1,Ethnic Timbres,G#_minor_64_110_Fiddle,16,valid
minor,G#_minor_64_111_Shanai.wav,44100,64,8,G#,111,Shanai,1,Ethnic Timbres,G#_minor_64_111_Shanai,8,train
aug,G#_aug_5_0_Acoustic_Grand_Piano.wav,44100,5,8,G#,0,Acoustic Grand Piano,1,Piano Timbres,G#_aug_5_0_Acoustic_Grand_Piano,19,test
aug,G#_aug_5_1_Bright_Acoustic_Piano.wav,44100,5,8,G#,1,Bright Acoustic Piano,1,Piano Timbres,G#_aug_5_1_Bright_Acoustic_Piano,15,valid
aug,G#_aug_5_2_Electric_Grand_Piano.wav,44100,5,8,G#,2,Electric Grand Piano,1,Piano Timbres,G#_aug_5_2_Electric_Grand_Piano,14,train
aug,G#_aug_5_3_Honky-tonk_Piano.wav,44100,5,8,G#,3,Honky-tonk Piano,1,Piano Timbres,G#_aug_5_3_Honky-tonk_Piano,10,train
aug,G#_aug_5_4_Rhodes_Piano.wav,44100,5,8,G#,4,Rhodes Piano,1,Piano Timbres,G#_aug_5_4_Rhodes_Piano,8,train
aug,G#_aug_5_5_Chorused_Piano.wav,44100,5,8,G#,5,Chorused Piano,1,Piano Timbres,G#_aug_5_5_Chorused_Piano,16,valid
aug,G#_aug_5_6_Harpsichord.wav,44100,5,8,G#,6,Harpsichord,1,Piano Timbres,G#_aug_5_6_Harpsichord,20,test
aug,G#_aug_5_7_Clavinet.wav,44100,5,8,G#,7,Clavinet,1,Piano Timbres,G#_aug_5_7_Clavinet,1,train
aug,G#_aug_5_10_Music_Box.wav,44100,5,8,G#,10,Music Box,1,Chromatic Percussion,G#_aug_5_10_Music_Box,14,train
aug,G#_aug_5_11_Vibraphone.wav,44100,5,8,G#,11,Vibraphone,1,Chromatic Percussion,G#_aug_5_11_Vibraphone,20,test
aug,G#_aug_5_12_Marimba.wav,44100,5,8,G#,12,Marimba,1,Chromatic Percussion,G#_aug_5_12_Marimba,3,train
aug,G#_aug_5_13_Xylophone.wav,44100,5,8,G#,13,Xylophone,1,Chromatic Percussion,G#_aug_5_13_Xylophone,2,train
aug,G#_aug_5_15_Dulcimer.wav,44100,5,8,G#,15,Dulcimer,1,Chromatic Percussion,G#_aug_5_15_Dulcimer,16,valid
aug,G#_aug_5_16_Hammond_Organ.wav,44100,5,8,G#,16,Hammond Organ,1,Organ Timbres,G#_aug_5_16_Hammond_Organ,18,test
aug,G#_aug_5_17_Percussive_Organ.wav,44100,5,8,G#,17,Percussive Organ,1,Organ Timbres,G#_aug_5_17_Percussive_Organ,18,test
aug,G#_aug_5_18_Rock_Organ.wav,44100,5,8,G#,18,Rock Organ,1,Organ Timbres,G#_aug_5_18_Rock_Organ,12,train
aug,G#_aug_5_19_Church_Organ.wav,44100,5,8,G#,19,Church Organ,1,Organ Timbres,G#_aug_5_19_Church_Organ,1,train
aug,G#_aug_5_20_Reed_Organ.wav,44100,5,8,G#,20,Reed Organ,1,Organ Timbres,G#_aug_5_20_Reed_Organ,1,train
aug,G#_aug_5_24_Acoustic_Nylon_Guitar.wav,44100,5,8,G#,24,Acoustic Nylon Guitar,1,Guitar Timbres,G#_aug_5_24_Acoustic_Nylon_Guitar,7,train
aug,G#_aug_5_25_Acoustic_Steel_Guitar.wav,44100,5,8,G#,25,Acoustic Steel Guitar,1,Guitar Timbres,G#_aug_5_25_Acoustic_Steel_Guitar,2,train
aug,G#_aug_5_26_Electric_Jazz_Guitar.wav,44100,5,8,G#,26,Electric Jazz Guitar,1,Guitar Timbres,G#_aug_5_26_Electric_Jazz_Guitar,15,valid
aug,G#_aug_5_27_Electric_Clean_Guitar.wav,44100,5,8,G#,27,Electric Clean Guitar,1,Guitar Timbres,G#_aug_5_27_Electric_Clean_Guitar,19,test
aug,G#_aug_5_28_Electric_Muted_Guitar.wav,44100,5,8,G#,28,Electric Muted Guitar,1,Guitar Timbres,G#_aug_5_28_Electric_Muted_Guitar,11,train
aug,G#_aug_5_29_Overdriven_Guitar.wav,44100,5,8,G#,29,Overdriven Guitar,1,Guitar Timbres,G#_aug_5_29_Overdriven_Guitar,15,valid
